zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info2String,info6String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,info3String,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.listing_sub_type.is_comingSoon,hdpData.homeInfo.priceChange,hdpData.homeInfo.unit,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.videoCount,hdpData.homeInfo.priceReduction,builderName,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,variableData.data.isRead,variableData.data.isFresh,hdpData.homeInfo.listing_sub_type.is_foreclosure,communityName,hdpData.homeInfo.providerListingID,minBeds,minBaths,minArea,lotId,buildingName,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.listing_sub_type.is_bankOwned,plid,isCdpResult,isComingSoonCommunity
50034370,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4055db077847cd9282acd97fa3809668-p_e.jpg,True,/homedetails/400-Cates-Farm-Rd-Chapel-Hill-NC-27516/50034370_zpid/,FOR_SALE,House for sale,"$880,000",$880K,"400 Cates Farm Rd, Chapel Hill, NC 27516",4.0,3.0,2715.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,False,,False,False,,,,160782000.0,35.93498,-79.09356,3D_HOME,3D Tour,50034370.0,400 Cates Farm Rd,27516,Chapel Hill,NC,35.93498,-79.09356,880000.0,3.0,4.0,2715.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,880000.0,160782000.0,True,False,False,USD,USA,484000.0,0.53,acres,False,941500.0,3249.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6303998,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d4c6da959739531f042280b9f3709c5e-p_e.jpg,True,/homedetails/6632-Summer-Darby-Ln-Charlotte-NC-28270/6303998_zpid/,FOR_SALE,House for sale,"$750,000",$750K,"6632 Summer Darby Ln, Charlotte, NC 28270",5.0,3.0,3641.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,,Cottingham Chalk,231504000.0,35.118034,-80.77602,3D_HOME,3D Tour,6303998.0,6632 Summer Darby Ln,28270,Charlotte,NC,35.118034,-80.77602,750000.0,3.0,5.0,3641.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,750000.0,231504000.0,True,False,False,USD,USA,542500.0,0.55,acres,False,796300.0,3601.0,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6367048,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/14e6ea4cea57fd6272062ed7bb4f98c3-p_e.jpg,True,/homedetails/904-Barbee-Farm-Dr-Monroe-NC-28110/6367048_zpid/,FOR_SALE,House for sale,"$299,000",$299K,"904 Barbee Farm Dr, Monroe, NC 28110",3.0,2.0,1110.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,ACAM Investments LLC,231504000.0,35.021687,-80.554146,,,6367048.0,904 Barbee Farm Dr,28110,Monroe,NC,35.021687,-80.554146,299000.0,2.0,3.0,1110.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,299000.0,231504000.0,True,False,False,USD,USA,188400.0,0.363,acres,False,301200.0,1650.0,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69097886,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/28d34340125035314b12216adb825f42-p_e.jpg,True,/homedetails/334-Cabin-Grove-Ct-Angier-NC-27501/69097886_zpid/,FOR_SALE,House for sale,"$286,000",$286K,"334 Cabin Grove Ct, Angier, NC 27501",3.0,2.0,1169.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,False,,False,False,,,,428825000.0,35.51423,-78.632515,3D_HOME,3D Tour,69097886.0,334 Cabin Grove Ct,27501,Angier,NC,35.51423,-78.632515,286000.0,2.0,3.0,1169.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,286000.0,428825000.0,True,False,False,USD,USA,133490.0,0.51,acres,False,288200.0,1705.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6069659,ForSale,Pre-Foreclosure - RecentChange,https://photos.zillowstatic.com/fp/03c12fb4dcf315b2abbe9f181898bb2e-p_e.jpg,True,/homedetails/301-Dagenhart-Farm-Rd-Statesville-NC-28677/6069659_zpid/,FOR_SALE,Foreclosure,"$278,900",$279K,"301 Dagenhart Farm Rd, Statesville, NC 28677",3.0,2.0,1474.0,False,False,ForSale,Foreclosure,False,False,False,False,True,False,False,,False,False,,,Marc 1 Realty,8266704000.0,35.762028,-81.01229,,,6069659.0,301 Dagenhart Farm Rd,28677,Statesville,NC,35.762028,-81.01229,278900.0,2.0,3.0,1474.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,False,False,FOR_SALE,278900.0,8266704000.0,True,False,False,USD,USA,134920.0,2.0,acres,False,297200.0,1745.0,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
152107210,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5ec909056acf03e8607a15418a854683-p_e.jpg,True,/homedetails/117-Jamestowne-Cir-Clover-SC-29710/152107210_zpid/,FOR_SALE,House for sale,"$975,000",$975K,"117 Jamestowne Cir, Clover, SC 29710",4.0,5.0,3989.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Allen Tate Lake Wylie,145104000.0,35.097565,-81.21258,,,152107210.0,117 Jamestowne Cir,29710,Clover,SC,35.097565,-81.21258,975000.0,5.0,4.0,3989.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,975000.0,145104000.0,True,False,False,USD,USA,551597.0,2.19,acres,False,978100.0,4525.0,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220540506,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/35c602453bddae4bd38351f626bfcfec-p_e.jpg,True,/homedetails/33-Kensington-St-Lumberton-NC-28358/220540506_zpid/,FOR_SALE,House for sale,"$252,000",$252K,"33 Kensington St, Lumberton, NC 28358",4.0,3.0,2097.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Listing provided by LPRMLS,DUWAYNE EVANS,KELLER WILLIAMS REALTY (FAYETTEVILLE),865475000.0,34.651165,-79.009,3D_HOME,3D Tour,220540506.0,33 Kensington St,28358,Lumberton,NC,34.651165,-79.009,252000.0,3.0,4.0,2097.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,252000.0,865475000.0,True,False,False,USD,USA,136600.0,0.39,acres,False,,,,,,,1716447600000.0,,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
61504863,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/89946e414ef97109041ed7418d5f80d5-p_e.jpg,True,/homedetails/532-Soundside-Dr-Wilmington-NC-28412/61504863_zpid/,FOR_SALE,Home for sale,"$364,900",$365K,"532 Soundside Drive, Wilmington, NC 28412",3.0,2.0,1876.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Essential Rental Management Company,4463162000.0,34.06025,-77.90451,,,61504863.0,532 Soundside Drive,28412,Wilmington,NC,34.06025,-77.90451,364900.0,2.0,3.0,1876.0,MANUFACTURED,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,364900.0,4463162000.0,True,False,False,USD,USA,156600.0,0.35,acres,False,349400.0,1995.0,,,,https://photos.zillowstatic.com/fp/d94cd48c5d33500a1347b590f4ea563c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125166652,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/06635e6c87b0f9e12105fd1dc7d926de-p_e.jpg,True,/homedetails/2009-Prairie-Dog-Dr-Wake-Forest-NC-27587/125166652_zpid/,FOR_SALE,House for sale,"$875,000",$875K,"2009 Prairie Dog Dr, Wake Forest, NC 27587",5.0,5.0,4020.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,174705000.0,35.946293,-78.51831,,,125166652.0,2009 Prairie Dog Dr,27587,Wake Forest,NC,35.946293,-78.51831,875000.0,5.0,5.0,4020.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,875000.0,174705000.0,True,False,False,USD,USA,552033.0,10454.4,sqft,False,884300.0,3520.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54282638,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/98f38a2c1ca5eb2ee927d23ef6a2c851-p_e.jpg,True,/homedetails/3000-Nevan-Ln-Wilmington-NC-28405/54282638_zpid/,FOR_SALE,Coming soon,"$333,000",$333K,"3000 Nevan Lane, Wilmington, NC 28405",4.0,3.0,2118.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,,,Berkshire Hathaway HomeServices Carolina Premier Properties,1303666000.0,34.31008,-77.88782,,,54282638.0,3000 Nevan Lane,28405,Wilmington,NC,34.31008,-77.88782,333000.0,3.0,4.0,2118.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,False,False,FOR_SALE,333000.0,1303666000.0,True,False,False,USD,USA,287200.0,0.37,acres,False,343200.0,2500.0,,,,https://photos.zillowstatic.com/fp/d94cd48c5d33500a1347b590f4ea563c-zillow_web_48_23.jpg,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
88003650,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/83b6c00cb86ca12f90a30f10174c4215-p_e.jpg,True,/homedetails/276-Baccharis-Dr-Columbia-SC-29229/88003650_zpid/,FOR_SALE,House for sale,"$275,000",$275K,"276 Baccharis Dr, Columbia, SC 29229",5.0,4.0,2452.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,342141000.0,34.158733,-80.931984,,,88003650.0,276 Baccharis Dr,29229,Columbia,SC,34.158733,-80.931984,275000.0,4.0,5.0,2452.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,275000.0,342141000.0,True,False,False,USD,USA,157300.0,0.0,sqft,False,270000.0,2149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50030047,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4a0db0a11cc5c1be671b20b12243510c-p_e.jpg,True,/homedetails/2400-Outrider-Trce-Chapel-Hill-NC-27516/50030047_zpid/,FOR_SALE,House for sale,"$395,000",$395K,"2400 Outrider Trce, Chapel Hill, NC 27516",2.0,2.0,1573.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,90388000.0,35.938328,-79.16427,,,50030047.0,2400 Outrider Trce,27516,Chapel Hill,NC,35.938328,-79.16427,395000.0,2.0,2.0,1573.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,395000.0,90388000.0,True,False,False,USD,USA,249300.0,1.61,acres,False,429800.0,1749.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124269037,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d34b3313cb9dd7858cfdbd493e63fd2f-p_e.jpg,True,/homedetails/2538-Snowdrop-Ct-Apex-NC-27502/124269037_zpid/,FOR_SALE,House for sale,"$800,000",$800K,"2538 Snowdrop Ct, Apex, NC 27502",4.0,3.0,3005.0,False,False,ForSale,For Sale (Broker),False,False,True,False,False,False,False,,False,False,,,,244055000.0,35.731506,-78.9052,OPEN_HOUSE,Open: Sun. 12-2pm,124269037.0,2538 Snowdrop Ct,27502,Apex,NC,35.731506,-78.9052,800000.0,3.0,4.0,3005.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,800000.0,244055000.0,True,False,False,USD,USA,414184.0,9147.6,sqft,False,832500.0,3103.0,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
333712622,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/69d27a510c5ffeb3ea4bcf6f08b1c065-p_e.jpg,True,/homedetails/390-25th-St-NW-Hickory-NC-28601/333712622_zpid/,FOR_SALE,House for sale,"$325,000",$325K,"390 25th St NW, Hickory, NC 28601",3.0,2.0,1585.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Better Homes and Gardens Real Estate Foothills,490704000.0,35.73778,-81.3799,,,333712622.0,390 25th St NW,28601,Hickory,NC,35.73778,-81.3799,325000.0,2.0,3.0,1585.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,325000.0,490704000.0,True,False,False,USD,USA,297000.0,0.52,acres,False,325100.0,1895.0,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215484768,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0f4eab945193455a69a1bb7e18db10cb-p_e.jpg,True,/homedetails/2825-Greenbank-Mill-Dr-Fuquay-Varina-NC-27526/215484768_zpid/,FOR_SALE,House for sale,"$850,000",$850K,"2825 Greenbank Mill Dr, Fuquay Varina, NC 27526",4.0,4.0,3487.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,222447000.0,35.6324,-78.805115,,,215484768.0,2825 Greenbank Mill Dr,27526,Fuquay Varina,NC,35.6324,-78.805115,850000.0,4.0,4.0,3487.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,850000.0,222447000.0,True,False,False,USD,USA,505037.0,0.31,acres,False,862200.0,3352.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133704002,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/28f4dab00e21b6f2cee0c5acaf187611-p_e.jpg,True,/homedetails/608-Lake-Holding-St-Wake-Forest-NC-27587/133704002_zpid/,FOR_SALE,Coming soon,"$555,000",$555K,"608 Lake Holding St, Wake Forest, NC 27587",4.0,4.0,2355.0,False,False,ComingSoon,Coming Soon,False,False,False,False,False,False,False,,False,False,,,,76745000.0,35.955425,-78.51075,TIME_ON_INFO,21 hours ago,133704002.0,608 Lake Holding St,27587,Wake Forest,NC,35.955425,-78.51075,555000.0,4.0,4.0,2355.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,False,False,FOR_SALE,555000.0,76745000.0,True,False,False,USD,USA,335571.0,4791.6,sqft,False,535800.0,2298.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,True,,,,,,,,,,,False,,,,,,,,,,,,,,,,
6442226,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ebf39efa0bd1e4b59da33766c9494eb3-p_e.jpg,True,/homedetails/617-Webster-St-Cary-NC-27511/6442226_zpid/,FOR_SALE,House for sale,"$525,000",$525K,"617 Webster St, Cary, NC 27511",3.0,3.0,1829.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,180133000.0,35.786804,-78.76646,OPEN_HOUSE,Open: Sun. 1-3pm,6442226.0,617 Webster St,27511,Cary,NC,35.786804,-78.76646,525000.0,3.0,3.0,1829.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,525000.0,180133000.0,True,False,False,USD,USA,316177.0,0.58,acres,False,556700.0,2271.0,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51464830,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/293cbb4e1c8a8ee8d7890e6f45337159-p_e.jpg,True,/homedetails/1107-Coachman-Dr-Waxhaw-NC-28173/51464830_zpid/,FOR_SALE,House for sale,"$775,000",$775K,"1107 Coachman Dr, Waxhaw, NC 28173",4.0,3.0,3136.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Helen Adams Realty,231504000.0,35.010487,-80.794365,,,51464830.0,1107 Coachman Dr,28173,Waxhaw,NC,35.010487,-80.794365,775000.0,3.0,4.0,3136.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,775000.0,231504000.0,True,False,False,USD,USA,439100.0,0.32,acres,False,806900.0,3782.0,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6482695,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f6d86136fef43945fd5e1d31c81190ac-p_e.jpg,True,/homedetails/8413-Bournemouth-Dr-Raleigh-NC-27615/6482695_zpid/,FOR_SALE,House for sale,"$1,100,000",$1.10M,"8413 Bournemouth Dr, Raleigh, NC 27615",4.0,4.0,4162.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,False,,False,False,,,,416256000.0,35.897827,-78.64134,OPEN_HOUSE,Open: Sun. 1-4pm,6482695.0,8413 Bournemouth Dr,27615,Raleigh,NC,35.897827,-78.64134,1100000.0,4.0,4.0,4162.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1100000.0,416256000.0,True,False,False,USD,USA,693375.0,1.3,acres,False,1144100.0,4592.0,True,Sun. 1-4pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717369200000}]",https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145651412,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f2bd4f76f95417d55284b1f40e373ebc-p_e.jpg,True,/homedetails/651-Meadow-Grass-Ln-Lexington-SC-29072/145651412_zpid/,FOR_SALE,House for sale,"$439,500",$440K,"651 Meadow Grass Ln, Lexington, SC 29072",4.0,3.0,2600.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,169224000.0,33.988243,-81.298996,,,145651412.0,651 Meadow Grass Ln,29072,Lexington,SC,33.988243,-81.298996,439500.0,3.0,4.0,2600.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,439500.0,169224000.0,True,False,False,USD,USA,272000.0,9147.6,sqft,False,439800.0,2832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351431817,ForSale,New Construction Plan,https://photos.zillowstatic.com/fp/032969ec9303f5a4c6d2a519943d9d74-p_e.jpg,True,/homedetails/7229-Winding-Marsh-Ct-Wilmington-NC-28411/351431817_zpid/,FOR_SALE,New construction,"$1,220,000",$1.22M,"7229 Winding Marsh Court, Wilmington, NC 28411",4.0,4.0,3316.0,False,False,ForSale,New Construction,False,False,False,False,True,False,False,NEW_CONSTRUCTION,False,False,,,Fonville Morisey & Barefoot,92942000.0,34.270847,-77.793976,OPEN_HOUSE,Open: Mon-Sat 11-5 |Sun...,351431817.0,7229 Winding Marsh Court,28411,Wilmington,NC,34.270847,-77.793976,1220000.0,4.0,4.0,3316.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,False,False,FOR_SALE,1220000.0,92942000.0,True,True,False,USD,USA,,0.51,acres,False,,,,,,https://photos.zillowstatic.com/fp/d94cd48c5d33500a1347b590f4ea563c-zillow_web_48_23.jpg,,,,,,,,,Coastal Cypress Building Co,True,BUILDER_SPEC,,,,Winding Marsh,30458758,,,,,,,,,,,,,
121952333,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/01453dba0e2f68980b38969e424033d5-p_e.jpg,True,/homedetails/8612-Wilson-Blvd-Columbia-SC-29203/121952333_zpid/,FOR_SALE,House for sale,"$420,000",$420K,"8612 Wilson Blvd, Columbia, SC 29203",2.0,4.0,4290.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,2680000.0,34.10869,-80.98525,TIME_ON_INFO,44 minutes ago,121952333.0,8612 Wilson Blvd,29203,Columbia,SC,34.10869,-80.98525,420000.0,4.0,2.0,4290.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,420000.0,2680000.0,True,False,False,USD,USA,241500.0,3.0,acres,False,419500.0,2915.0,,,,,1716188400000.0,,-10000.0,,,,,"$10,000 (May 20)",,,,,False,,,,,,,,,,,,,,,,
107012892,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0f0bae880668516f5c9bd76a561febbf-p_e.jpg,True,/homedetails/2726-Cameron-Dr-Sanford-NC-27332/107012892_zpid/,FOR_SALE,House for sale,"$239,900",$240K,"2726 Cameron Dr, Sanford, NC 27332",3.0,2.0,,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,836304000.0,35.451424,-79.15097,,,107012892.0,2726 Cameron Dr,27332,Sanford,NC,35.451424,-79.15097,239900.0,2.0,3.0,,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,239900.0,836304000.0,True,False,False,USD,USA,171300.0,0.2479,acres,False,,,,,,https://photos.zillowstatic.com/fp/51b5dd22d4b6409f1a2acb868dafeadf-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11183254,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/489ccf9c80ea99fff1354619179d1721-p_e.jpg,True,/homedetails/152-Woodlake-Dr-Murrells-Inlet-SC-29576/11183254_zpid/,FOR_SALE,House for sale,"$349,900",$350K,"152 Woodlake Dr., Murrells Inlet, SC 29576",3.0,2.0,1725.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Realty ONE Group DocksideSouth,261901000.0,33.599133,-79.00987,OPEN_HOUSE,Open: Sun. 1-3pm,11183254.0,152 Woodlake Dr.,29576,Murrells Inlet,SC,33.599133,-79.00987,349900.0,2.0,3.0,1725.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,349900.0,261901000.0,True,False,False,USD,USA,153200.0,7840.8,sqft,False,346500.0,1450.0,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",https://photos.zillowstatic.com/fp/aae83c847996d2e5c27ac22af33e3db1-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342135717,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6817b64f000fc96d115ce82562d94fcc-p_e.jpg,True,/homedetails/2997-State-Highway-210-W-Hampstead-NC-28443/342135717_zpid/,FOR_SALE,Home for sale,"$375,000",$375K,"2997 Nc Highway 210 W, Hampstead, NC 28443",3.0,2.0,2252.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Coldwell Banker Sea Coast Advantage,882386000.0,34.38203,-77.75697,OPEN_HOUSE,Open: Sun. 12-2pm,342135717.0,2997 Nc Highway 210 W,28443,Hampstead,NC,34.38203,-77.75697,375000.0,2.0,3.0,2252.0,MANUFACTURED,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,375000.0,882386000.0,True,False,False,USD,USA,,3.0,acres,False,366500.0,2700.0,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",https://photos.zillowstatic.com/fp/d94cd48c5d33500a1347b590f4ea563c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69174579,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c72383cd4bdb5c5e57711cfa120331ec-p_e.jpg,True,/homedetails/120-Victory-Dr-Sumter-SC-29150/69174579_zpid/,FOR_SALE,House for sale,"$199,990",$200K,"120 Victory Dr, Sumter, SC 29150",3.0,2.0,1448.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Gaymon Realty Group,255252000.0,33.93576,-80.33875,,,69174579.0,120 Victory Dr,29150,Sumter,SC,33.93576,-80.33875,199990.0,2.0,3.0,1448.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,199990.0,255252000.0,True,False,False,USD,USA,51804.0,0.52,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
