zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.listing_sub_type.is_comingSoon,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,variableData.data.isRead,variableData.data.isFresh,info6String,hdpData.homeInfo.videoCount,availabilityDate,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.unit,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.listing_sub_type.is_foreclosure
2786747,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/014597a221aa36f1b266d203a95cadff-p_e.jpg,True,/homedetails/9709-Willow-Creek-Ln-Saint-Louis-MO-63119/2786747_zpid/,FOR_SALE,House for sale,"$249,900",$250K,"9709 Willow Creek Ln, Saint Louis, MO 63119",2.0,1.0,920.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Berkshire Hathaway Alliance,207382000,38.613148,-90.36877,,,2786747.0,9709 Willow Creek Ln,63119,Saint Louis,MO,38.613148,-90.36877,249900.0,1.0,2.0,920.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,264700.0,1749.0,True,False,False,FOR_SALE,249900.0,207382000.0,True,False,False,USD,USA,224900.0,7501.032,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,
4945577,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4a9238f22d1c693d7170bc6e35119c9e-p_e.jpg,True,/homedetails/607-Saint-Louis-St-Edwardsville-IL-62025/4945577_zpid/,FOR_SALE,House for sale,"$564,000",$564K,"607 Saint Louis St, Edwardsville, IL 62025",4.0,3.0,2795.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Coldwell Banker Brown Realtors,98392000,38.811275,-89.96328,,,4945577.0,607 Saint Louis St,62025,Edwardsville,IL,38.811275,-89.96328,564000.0,3.0,4.0,2795.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,578500.0,3168.0,True,False,False,FOR_SALE,564000.0,98392000.0,True,False,False,USD,USA,258180.0,9304.416,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,
115759104,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/644da55b5419a7232094512c5a2cd233-p_e.jpg,True,/homedetails/1105-E-3rd-Ave-Monmouth-IL-61462/115759104_zpid/,FOR_SALE,House for sale,"$239,000",$239K,"1105 E 3rd Ave, Monmouth, IL 61462",4.0,3.0,1908.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,331876000,40.907425,-90.63224,,,115759104.0,1105 E 3rd Ave,61462,Monmouth,IL,40.907425,-90.63224,239000.0,3.0,4.0,1908.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,236600.0,900.0,True,False,False,FOR_SALE,239000.0,331876000.0,True,False,False,USD,USA,159240.0,0.5840220385674931,acres,False,,,,,,,,,,,,,,,2024-05-29 00:00:00,,,,,,,,,,,
101708751,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4ffeba46871d9097c3b2ac3e53b917c1-p_e.jpg,True,/homedetails/135-Hammerstone-Dr-Moscow-Mills-MO-63362/101708751_zpid/,FOR_SALE,House for sale,"$300,000",$300K,"135 Hammerstone Dr, Moscow Mills, MO 63362",3.0,2.0,1482.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,RE/MAX EDGE,207390000,38.925835,-90.89036,,,101708751.0,135 Hammerstone Dr,63362,Moscow Mills,MO,38.925835,-90.89036,300000.0,2.0,3.0,1482.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,309400.0,1749.0,True,False,False,FOR_SALE,300000.0,207390000.0,True,False,False,USD,USA,166310.0,9321.84,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,
4993790,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7d35ea6bf83de7b016e5fda545685ab5-p_e.jpg,True,/homedetails/1252-State-St-Alton-IL-62002/4993790_zpid/,FOR_SALE,House for sale,"$50,000",$50K,"1252 State St, Alton, IL 62002",5.0,3.0,2016.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Tarrant And Harman Real Estate,4444928000,38.901386,-90.19412,,,4993790.0,1252 State St,62002,Alton,IL,38.901386,-90.19412,50000.0,3.0,5.0,2016.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,44600.0,1425.0,True,False,False,FOR_SALE,50000.0,4444928000.0,True,False,False,USD,USA,67020.0,0.2778,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,
86962004,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f4aa4b0fd850f7b8cdf60a990a1a3277-p_e.jpg,True,/homedetails/2917-Lexington-Ave-Mount-Pleasant-IA-52641/86962004_zpid/,FOR_SALE,House for sale,"$475,000",$475K,"2917 Lexington Ave, Mount Pleasant, IA 52641",3.0,4.0,2194.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Southeast Iowa Realty Inc,269785000,40.884052,-91.50763,PRICE_REDUCTION,"$199,900 (May 30)",86962004.0,2917 Lexington Ave,52641,Mount Pleasant,IA,40.884052,-91.50763,475000.0,4.0,3.0,2194.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,475000.0,269785000.0,True,False,False,USD,USA,334180.0,7.9,acres,False,,,,1717052400000.0,"$199,900 (May 30)",-199900.0,,,,,,,,,,,,,,,,,,,,
49689754,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ed3934930592aa631f7ddc3e40937ec0-p_e.jpg,True,/homedetails/2009-Gravois-Rd-High-Ridge-MO-63049/49689754_zpid/,FOR_SALE,House for sale,"$159,900",$160K,"2009 Gravois Rd, High Ridge, MO 63049",3.0,1.0,1266.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,RE/MAX Best Choice            ,2021782000,38.48096,-90.51062,,,49689754.0,2009 Gravois Rd,63049,High Ridge,MO,38.48096,-90.51062,159900.0,1.0,3.0,1266.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,154900.0,1881.0,True,False,False,FOR_SALE,159900.0,2021782000.0,True,False,False,USD,USA,76000.0,0.6,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,
200731679,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/bf59b49a264ef107e4aacb7a15934eda-p_e.jpg,True,/homedetails/10305-E-Mexico-Gravel-Rd-Columbia-MO-65202/200731679_zpid/,FOR_SALE,Coming soon,"$475,000",$475K,"10305 E Mexico Gravel Rd, Columbia, MO 65202",3.0,2.0,1810.0,False,False,ComingSoon,Coming Soon,False,False,False,False,False,False,False,,False,False,,,58438000,38.993946,-92.17443,TIME_ON_INFO,16 hours ago,200731679.0,10305 E Mexico Gravel Rd,65202,Columbia,MO,38.993946,-92.17443,475000.0,2.0,3.0,1810.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,417800.0,2427.0,,False,False,FOR_SALE,475000.0,58438000.0,True,False,False,USD,USA,180740.0,10.16,acres,False,,,,,,,True,,,,,False,,,,,,,,,,,,,,
115598054,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/679403eb86a17d3b8320fb35ba787da6-p_e.jpg,True,/homedetails/508-W-Editor-St-Ashland-IL-62612/115598054_zpid/,FOR_SALE,House for sale,"$192,900",$193K,"508 W Editor St, Ashland, IL 62612",4.0,3.0,2298.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/eb385cd374b7036eeaa866003317c67b-zillow_web_48_23.jpg,Keller Williams Capital,1654128000,39.88847,-90.012,,,115598054.0,508 W Editor St,62612,Ashland,IL,39.88847,-90.012,192900.0,3.0,4.0,2298.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,184400.0,1500.0,True,False,False,FOR_SALE,192900.0,1654128000.0,True,False,False,USD,USA,179220.0,0.4132231404958678,acres,False,,,,,,,,,,,,,Lisa A Haggerty,,,,,,,,,,,,,
58713342,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b1354c993221224c45de9af71b973760-p_e.jpg,True,/homedetails/2712-Mexico-Gravel-Rd-Columbia-MO-65202/58713342_zpid/,FOR_SALE,House for sale,"$169,900",$170K,"2712 Mexico Gravel Rd, Columbia, MO 65202",4.0,2.0,2332.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,471215000,38.97759,-92.296486,,,58713342.0,2712 Mexico Gravel Rd,65202,Columbia,MO,38.97759,-92.296486,169900.0,2.0,4.0,2332.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,179300.0,1900.0,True,False,False,FOR_SALE,169900.0,471215000.0,True,False,False,USD,USA,124000.0,1.2,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,
124939243,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/94b8476fd11cf6cac0e7fee810ef5f04-p_e.jpg,True,/homedetails/1231-Highway-240-Fayette-MO-65248/124939243_zpid/,FOR_SALE,House for sale,"$264,000",$264K,"1231 Highway 240, Fayette, MO 65248",3.0,2.0,2344.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Iron Gate Real Estate,131348000,39.10924,-92.66064,,,124939243.0,1231 Highway 240,65248,Fayette,MO,39.10924,-92.66064,264000.0,2.0,3.0,2344.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,263200.0,1379.0,True,False,False,FOR_SALE,264000.0,131348000.0,True,False,False,USD,USA,73195.0,1.0,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,
91317714,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/857f91e014d65f30be7aa5970b3c20b4-p_e.jpg,True,/homedetails/1926-S-24th-St-Quincy-IL-62301/91317714_zpid/,FOR_SALE,House for sale,"$284,900",$285K,"1926 S 24th St, Quincy, IL 62301",4.0,3.0,1439.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/1aa8c733b137a69180b3d6ef1f0e466f-zillow_web_48_23.jpg,"Bower & Associates, Inc., REALTORS",261332000,39.907745,-91.37795,,,91317714.0,1926 S 24th St,62301,Quincy,IL,39.907745,-91.37795,284900.0,3.0,4.0,1439.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,283600.0,1200.0,True,False,False,FOR_SALE,284900.0,261332000.0,True,False,False,USD,USA,180480.0,10454.4,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,
2959114,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/09d7f1b705e8e0e6ec7de3b279771c18-p_e.jpg,True,/homedetails/3704-Courtois-St-Saint-Louis-MO-63123/2959114_zpid/,FOR_SALE,House for sale,"$159,000",$159K,"3704 Courtois St, Saint Louis, MO 63123",3.0,1.0,988.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Janet McAfee Inc.,380210000,38.55356,-90.27295,OPEN_HOUSE,Open: Sun. 12-2pm,2959114.0,3704 Courtois St,63123,Saint Louis,MO,38.55356,-90.27295,159000.0,1.0,3.0,988.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,168600.0,1325.0,True,False,False,FOR_SALE,159000.0,380210000.0,True,False,False,USD,USA,22350.0,7405.2,sqft,False,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",,,,,,,,,,,,,,,,,,,,,,,
2847384,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6e735ff4428c6ce635fe2b309065640f-p_e.jpg,True,/homedetails/407-Tulsa-Ave-Manchester-MO-63021/2847384_zpid/,FOR_SALE,House for sale,"$314,900",$315K,"407 Tulsa Ave, Manchester, MO 63021",3.0,2.0,1466.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Keller Williams Realty STL,269708000,38.579754,-90.5281,OPEN_HOUSE,Open: Sun. 1-3pm,2847384.0,407 Tulsa Ave,63021,Manchester,MO,38.579754,-90.5281,314900.0,2.0,3.0,1466.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,333100.0,2250.0,True,False,False,FOR_SALE,314900.0,269708000.0,True,False,False,USD,USA,208900.0,6664.68,sqft,False,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,,,,,,,,
349600441,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/491d988192548961615d007f14d23bac-p_e.jpg,True,/homedetails/13752-S-State-Highway-94-7891-Marthasville-MO-63357/349600441_zpid/,FOR_SALE,House for sale,"$374,999",$375K,"13752 S State Highway 94 #7891, Marthasville, MO 63357",3.0,3.0,3100.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Wood Brothers Realty,1935380000,38.60118,-90.99118,,,349600441.0,13752 S State Highway 94 #7891,63357,Marthasville,MO,38.60118,-90.99118,374999.0,3.0,3.0,3100.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,357600.0,1800.0,True,False,False,FOR_SALE,374999.0,1935380000.0,True,False,False,USD,USA,,1.84,acres,False,,,,,,,,,,,,,,,,,,# 7891,,,,,,,,
232097444,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/dde9616e6e355137e0028a991d9177b7-p_e.jpg,True,/homedetails/1545-Jasmine-Ave-Fairfield-IA-52556/232097444_zpid/,FOR_SALE,House for sale,"$209,000",$209K,"1545 Jasmine Ave, Fairfield, IA 52556",3.0,2.0,1052.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,Miller Realty,244770000,41.08419,-91.995834,3D_HOME,3D Tour,232097444.0,1545 Jasmine Ave,52556,Fairfield,IA,41.08419,-91.995834,209000.0,2.0,3.0,1052.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,209000.0,244770000.0,True,False,False,USD,USA,175300.0,3.2,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,
2605982,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/075906df1e4857f7135be5997b6143aa-p_e.jpg,True,/homedetails/575-Shirley-Dr-Florissant-MO-63031/2605982_zpid/,FOR_SALE,House for sale,"$295,000",$295K,"575 Shirley Dr, Florissant, MO 63031",4.0,3.0,2515.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Real Estate Profession. of STL,120972000,38.80844,-90.35521,,,2605982.0,575 Shirley Dr,63031,Florissant,MO,38.80844,-90.35521,295000.0,3.0,4.0,2515.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,308500.0,2800.0,True,False,False,FOR_SALE,295000.0,120972000.0,True,False,False,USD,USA,157700.0,8498.556,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,
2700543,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/50fef87443aea5419358b8694dce008f-p_e.jpg,True,/homedetails/3226-Calvert-Ave-Saint-Louis-MO-63114/2700543_zpid/,FOR_SALE,House for sale,"$160,000",$160K,"3226 Calvert Ave, Saint Louis, MO 63114",2.0,1.0,1112.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,"Realty Resource Partners, LLC",9473000,38.714085,-90.36231,TIME_ON_INFO,2 hours ago,2700543.0,3226 Calvert Ave,63114,Saint Louis,MO,38.714085,-90.36231,160000.0,1.0,2.0,1112.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,168000.0,1195.0,True,False,False,FOR_SALE,160000.0,9473000.0,True,False,False,USD,USA,97500.0,0.37879999999999997,acres,False,,,,,,,,,,,,False,,,,,,,,,,,,,,
2857154,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/06de3f3a3fbca5be8fe7431750adc266-p_e.jpg,True,/homedetails/5625-Welmering-Dr-Saint-Louis-MO-63123/2857154_zpid/,FOR_SALE,House for sale,"$250,000",$250K,"5625 Welmering Dr, Saint Louis, MO 63123",3.0,2.0,931.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Berkshire Hathaway Select,225652000,38.560463,-90.31368,OPEN_HOUSE,Open: Sun. 1-3pm,2857154.0,5625 Welmering Dr,63123,Saint Louis,MO,38.560463,-90.31368,250000.0,2.0,3.0,931.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,270500.0,1650.0,True,False,False,FOR_SALE,250000.0,225652000.0,True,False,False,USD,USA,179900.0,6420.744,sqft,False,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,,,,,,,,
2730187,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/f0792b382a681c330f8e61f93dddcdaf-p_e.jpg,True,/homedetails/13134-Strawberry-Way-Saint-Louis-MO-63146/2730187_zpid/,FOR_SALE,Coming soon,"$525,000",$525K,"13134 Strawberry Way, Saint Louis, MO 63146",4.0,3.0,2934.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,"Hoffmeister Realty, LLC       ",656540000,38.688698,-90.48554,,,2730187.0,13134 Strawberry Way,63146,Saint Louis,MO,38.688698,-90.48554,525000.0,3.0,4.0,2934.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,542500.0,3095.0,,False,False,FOR_SALE,525000.0,656540000.0,True,False,False,USD,USA,324500.0,0.2686,acres,False,,,,,,,True,,,,,,,,,,,,,,,,,,,
2710967,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6afaf81d6b601931d599aba8d29dd6ac-p_e.jpg,True,/homedetails/9937-Lackland-Rd-Saint-Louis-MO-63114/2710967_zpid/,FOR_SALE,House for sale,"$155,000",$155K,"9937 Lackland Rd, Saint Louis, MO 63114",3.0,1.0,1068.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Realty One Group Dominion,842346000,38.696144,-90.380714,3D_HOME,3D Tour,2710967.0,9937 Lackland Rd,63114,Saint Louis,MO,38.696144,-90.380714,155000.0,1.0,3.0,1068.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,158500.0,1474.0,True,False,False,FOR_SALE,155000.0,842346000.0,True,False,False,USD,USA,106200.0,7749.324,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,
58692971,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/718aa8d6afd27642ea9bba50b8bfec8d-p_e.jpg,True,/homedetails/5906-N-Gregory-Dr-Columbia-MO-65202/58692971_zpid/,FOR_SALE,House for sale,"$155,000",$155K,"5906 N Gregory Dr, Columbia, MO 65202",3.0,2.0,1680.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"443Stop.com, LLC",3756138000,39.016796,-92.29912,,,58692971.0,5906 N Gregory Dr,65202,Columbia,MO,39.016796,-92.29912,155000.0,2.0,3.0,1680.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,149400.0,1500.0,True,False,False,FOR_SALE,155000.0,3756138000.0,True,False,False,USD,USA,80900.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
252445839,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b8c2ce4b1b4ebf5e835ab57baf424af6-p_e.jpg,True,/homedetails/1168-Whetherly-Lndg-Chesterfield-MO-63017/252445839_zpid/,FOR_SALE,House for sale,"$1,295,000",$1.30M,"1168 Whetherly Lndg, Chesterfield, MO 63017",4.0,5.0,4116.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Dielmann Sotheby's Intl Realty,207378000,38.655823,-90.52019,,,252445839.0,1168 Whetherly Lndg,63017,Chesterfield,MO,38.655823,-90.52019,1295000.0,5.0,4.0,4116.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1338900.0,7094.0,True,False,False,FOR_SALE,1295000.0,207378000.0,True,False,False,USD,USA,878700.0,0.364,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,
250688855,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/efba80cb20b1d39b4993bfde8159e05e-p_e.jpg,True,/homedetails/2317-Mace-Dr-Columbia-MO-65201/250688855_zpid/,FOR_SALE,House for sale,"$327,900",$328K,"2317 Mace Dr, Columbia, MO 65201",3.0,2.0,1557.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Berkshire Hathaway HomeServices | Vision Real Estate,242460000,38.902042,-92.3051,,,250688855.0,2317 Mace Dr,65201,Columbia,MO,38.902042,-92.3051,327900.0,2.0,3.0,1557.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,330900.0,1749.0,True,False,False,FOR_SALE,327900.0,242460000.0,True,False,False,USD,USA,194300.0,9922.324,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,
243407757,ForSale,RecentChange,https://photos.zillowstatic.com/fp/3493948ada3ecec054ec8a5dd233175d-p_e.jpg,True,/homedetails/505-Roosevelt-Ave-Warrenton-MO-63383/243407757_zpid/,FOR_SALE,Foreclosure,"$179,900",$180K,"505 Roosevelt Ave, Warrenton, MO 63383",3.0,1.0,1046.0,False,False,ForSale,Foreclosure,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,Westplex Real Estate,778396000,38.81575,-91.1372,,,243407757.0,505 Roosevelt Ave,63383,Warrenton,MO,38.81575,-91.1372,179900.0,1.0,3.0,1046.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,178700.0,1350.0,,False,False,FOR_SALE,179900.0,778396000.0,True,False,False,USD,USA,97320.0,9496.08,sqft,False,,,,,,,,True,,,,,,,,,,,,,,,,,,
59084064,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1ae60528e966fb36323d7d72e5eeea6c-p_e.jpg,True,/homedetails/1184-Big-Bend-Rd-Ballwin-MO-63021/59084064_zpid/,FOR_SALE,House for sale,"$295,000",$295K,"1184 Big Bend Rd, Ballwin, MO 63021",3.0,2.0,1248.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/fb838799558bceb581b5706504130b46-zillow_web_48_23.jpg,"EXP Realty, LLC",955087000,38.567516,-90.50528,OPEN_HOUSE,Open: Sun. 1-3pm,59084064.0,1184 Big Bend Rd,63021,Ballwin,MO,38.567516,-90.50528,295000.0,2.0,3.0,1248.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,300700.0,1900.0,True,False,False,FOR_SALE,295000.0,955087000.0,True,False,False,USD,USA,240100.0,0.43,acres,False,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,,,,,,,,
91377880,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7f68abb1f40f161fa6510636d55e2395-p_e.jpg,True,/homedetails/500-Irwin-St-Galesburg-IL-61401/91377880_zpid/,FOR_SALE,House for sale,"$39,900",$40K,"500 Irwin St, Galesburg, IL 61401",3.0,2.0,1416.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/eb385cd374b7036eeaa866003317c67b-zillow_web_48_23.jpg,Ruhl&Ruhl REALTORS Moline,185265000,40.953213,-90.34677,,,91377880.0,500 Irwin St,61401,Galesburg,IL,40.953213,-90.34677,39900.0,2.0,3.0,1416.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,38500.0,1050.0,True,False,False,FOR_SALE,39900.0,185265000.0,True,False,False,USD,USA,63660.0,9147.6,sqft,False,,,,,,,,,,,,,Gary Williams,,,,,,,,,,,,,
