zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info2String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.taxAssessedValue,info3String,hdpData.homeInfo.listing_sub_type.is_comingSoon,hdpData.homeInfo.unit,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceChange,availabilityDate,variableData.data.isRead,variableData.data.isFresh,hdpData.homeInfo.priceReduction,hdpData.homeInfo.videoCount,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount
64508723,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/15e560d0bda448a2897e24e092a9c359-p_e.jpg,True,/homedetails/12114-Chewning-Ln-Fredericksburg-VA-22407/64508723_zpid/,FOR_SALE,House for sale,"$349,900",$350K,"12114 Chewning Ln, Fredericksburg, VA 22407",2.0,1.0,960.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,United Real Estate Premier,145156000,38.29089,-77.53912,,,64508723.0,12114 Chewning Ln,22407,Fredericksburg,VA,38.29089,-77.53912,349900.0,1.0,2.0,960.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,354500.0,1709.0,True,False,False,FOR_SALE,349900.0,145156000.0,True,False,False,USD,USA,0.6,acres,False,160800.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
12230514,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c5fa32ddfd5b442dc5aa033b77e316d8-p_e.jpg,True,/homedetails/600-Roosevelt-Blvd-APT-312-Falls-Church-VA-22044/12230514_zpid/,FOR_SALE,Condo for sale,"$275,000",$275K,"600 Roosevelt Blvd APT 312, Falls Church, VA 22044",2.0,2.0,1092.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"Long & Foster Real Estate, Inc.",3860356000,38.87847,-77.15359,PRICE_REDUCTION,"$4,900 (May 10)",12230514.0,600 Roosevelt Blvd APT 312,22044,Falls Church,VA,38.87847,-77.15359,275000.0,2.0,2.0,1092.0,CONDO,FOR_SALE,-1.0,False,False,266500.0,1134.0,True,False,False,FOR_SALE,275000.0,3860356000.0,True,False,False,USD,USA,,,False,235800.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,Apt 312,,,,,1715324400000.0,-4900.0,,,,"$4,900 (May 10)",,,,,,,,,,,,
64872569,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d213747a784c9505e35e866cf3993c84-p_e.jpg,True,/homedetails/6504-Harbour-Point-Dr-Mineral-VA-23117/64872569_zpid/,FOR_SALE,House for sale,"$1,880,000",$1.88M,"6504 Harbour Point Dr, Mineral, VA 23117",5.0,5.0,5840.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"Lake Anna Island Realty, Inc.",145156000,38.13424,-77.87389,,,64872569.0,6504 Harbour Point Dr,23117,Mineral,VA,38.13424,-77.87389,1880000.0,5.0,5.0,5840.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1884900.0,7903.0,True,False,False,FOR_SALE,1880000.0,145156000.0,True,False,False,USD,USA,1.22,acres,False,1256800.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
63262798,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8da16196763d82cdeb4346e793dc3b2d-p_e.jpg,True,/homedetails/10801-Tutelo-Ct-Glen-Allen-VA-23059/63262798_zpid/,FOR_SALE,House for sale,"$625,000",$625K,"10801 Tutelo Ct, Glen Allen, VA 23059",5.0,4.0,3860.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by CVRMLS,River City Elite Properties,279644000,37.67329,-77.471565,OPEN_HOUSE,Open: Sat. 12-2pm,63262798.0,10801 Tutelo Ct,23059,Glen Allen,VA,37.67329,-77.471565,625000.0,4.0,5.0,3860.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,654100.0,3236.0,True,False,False,FOR_SALE,625000.0,279644000.0,True,False,False,USD,USA,0.3056,acres,False,524500.0,,,,True,Sat. 12-2pm,"[{'open_house_start': 1717873200000, 'open_house_end': 1717880400000}]",,,,,,,,,,,,,,,,,,,
37226309,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/d0a78b2b64ab2f596c69f230e4a986e8-p_e.jpg,True,/homedetails/38-Steven-Ct-212-Gaithersburg-MD-20877/37226309_zpid/,FOR_SALE,Coming soon,"$349,900",$350K,"38 Steven Ct #212, Gaithersburg, MD 20877",5.0,2.0,2055.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,,RE/MAX Professionals,145156000,39.14503,-77.18181,,,37226309.0,38 Steven Ct #212,20877,Gaithersburg,MD,39.14503,-77.18181,349900.0,2.0,5.0,2055.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,335800.0,2749.0,,False,False,FOR_SALE,349900.0,145156000.0,True,False,False,USD,USA,,,False,185000.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,True,# 212,,,,,,,,,,,,,,,,,,,,,,
12546960,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4c85dbeab02b3d11b1b20885fbae8119-p_e.jpg,True,/homedetails/1822-Blair-St-Richmond-VA-23220/12546960_zpid/,FOR_SALE,House for sale,"$365,000",$365K,"1822 Blair St, Richmond, VA 23220",2.0,1.0,815.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by CVRMLS,Providence Hill Real Estate,346064000,37.54153,-77.46809,OPEN_HOUSE,Open: Sun. 2-4pm,12546960.0,1822 Blair St,23220,Richmond,VA,37.54153,-77.46809,365000.0,1.0,2.0,815.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,365000.0,346064000.0,True,False,False,USD,USA,5331.744,sqft,False,178000.0,,,,True,Sun. 2-4pm,"[{'open_house_start': 1717362000000, 'open_house_end': 1717369200000}]",,,,,,,,,,,,,,,,,,,
12331847,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/837ac8c86aadd1f3caf4fa6abecd59e9-p_e.jpg,True,/homedetails/2301-Wistar-Pl-Henrico-VA-23294/12331847_zpid/,FOR_SALE,House for sale,"$550,000",$550K,"2301 Wistar Pl, Henrico, VA 23294",4.0,3.0,2780.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,Listing provided by CVRMLS,Real Broker LLC,2324892000,37.61481,-77.534225,SHOWCASE,Showcase,12331847.0,2301 Wistar Pl,23294,Henrico,VA,37.61481,-77.534225,550000.0,3.0,4.0,2780.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,546700.0,2650.0,True,False,False,FOR_SALE,550000.0,2324892000.0,True,False,False,USD,USA,0.3862,acres,True,417300.0,,,,,,,,,,,,,,,,,,,,,,,,,
49651222,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d10dcd266029315493b9cf284b8b2233-p_e.jpg,True,/homedetails/534-Gilmer-Ave-NW-Roanoke-VA-24016/49651222_zpid/,FOR_SALE,House for sale,"$219,000",$219K,"534 Gilmer Ave NW, Roanoke, VA 24016",5.0,2.0,2298.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,3279105000,37.27721,-79.949486,PRICE_REDUCTION,"$16,000 (May 14)",49651222.0,534 Gilmer Ave NW,24016,Roanoke,VA,37.27721,-79.949486,219000.0,2.0,5.0,2298.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,205000.0,2012.0,True,False,False,FOR_SALE,219000.0,3279105000.0,True,False,False,USD,USA,6534.0,sqft,False,78300.0,https://photos.zillowstatic.com/fp/7c4dfe723d5a67004c78f62b2a36412e-zillow_web_48_23.jpg,,,,,,,1715670000000.0,-16000.0,,,,"$16,000 (May 14)",,,,,,,,,,,,
12629510,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8d23324c038ea2389eb74e8c3d35c134-p_e.jpg,True,/homedetails/2170-Harpoon-Dr-Stafford-VA-22554/12629510_zpid/,FOR_SALE,House for sale,"$499,900",$500K,"2170 Harpoon Dr, Stafford, VA 22554",4.0,4.0,2616.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Keller Williams Capital Properties,317956000,38.4745,-77.36845,,,12629510.0,2170 Harpoon Dr,22554,Stafford,VA,38.4745,-77.36845,499900.0,4.0,4.0,2616.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,508300.0,3599.0,True,False,False,FOR_SALE,499900.0,317956000.0,True,False,False,USD,USA,0.3555785123966942,acres,False,353300.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
51865969,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/6de0663d29c75f8a7da008bbf2c9a721-p_e.jpg,True,/homedetails/11222-Popes-Head-Rd-Fairfax-VA-22030/51865969_zpid/,FOR_SALE,Coming soon,"$1,250,000",$1.25M,"11222 Popes Head Rd, Fairfax, VA 22030",4.0,4.0,4296.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,,"Pearson Smith Realty, LLC",145156000,38.81623,-77.335,,,51865969.0,11222 Popes Head Rd,22030,Fairfax,VA,38.81623,-77.335,1250000.0,4.0,4.0,4296.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1233700.0,4214.0,,False,False,FOR_SALE,1250000.0,145156000.0,True,False,False,USD,USA,2.689,acres,False,1048320.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,True,,,,,,,,,,,,,,,,,,,,,,,
51937188,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b02b98953542a06e229815abbf05e8eb-p_e.jpg,True,/homedetails/6495-English-Ivy-Ct-Springfield-VA-22152/51937188_zpid/,FOR_SALE,Townhouse for sale,"$697,500",$698K,"6495 English Ivy Ct, Springfield, VA 22152",4.0,4.0,2256.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"Weichert, REALTORS",231556000,38.77665,-77.23969,OPEN_HOUSE,Open: Sun. 12-2pm,51937188.0,6495 English Ivy Ct,22152,Springfield,VA,38.77665,-77.23969,697500.0,4.0,4.0,2256.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,722200.0,3699.0,True,False,False,FOR_SALE,697500.0,231556000.0,True,False,False,USD,USA,1650.0,sqft,False,590620.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",,,,,,,,,,,,,,,,,,,
75349187,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/e63f8829a1c8a7d4f52de7570c207a55-p_e.jpg,True,/homedetails/388-Surrey-Club-Ln-Stephens-City-VA-22655/75349187_zpid/,FOR_SALE,Coming soon,"$265,000",$265K,"388 Surrey Club Ln, Stephens City, VA 22655",3.0,2.0,1160.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,,CENTURY 21 New Millennium,145156000,39.10473,-78.19008,,,75349187.0,388 Surrey Club Ln,22655,Stephens City,VA,39.10473,-78.19008,265000.0,2.0,3.0,1160.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,237100.0,1599.0,,False,False,FOR_SALE,265000.0,145156000.0,True,False,False,USD,USA,,,False,157100.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,True,,,,,,,,,,,,,,,,,,,,,,,
12077594,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/5c66a2a53e3d923d94e431526c3c83c7-p_e.jpg,True,/homedetails/4709-Wilson-Blvd-Arlington-VA-22203/12077594_zpid/,FOR_SALE,Coming soon,"$900,000",$900K,"4709 Wilson Blvd, Arlington, VA 22203",3.0,2.0,1470.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,,"EXP Realty, LLC",317956000,38.87904,-77.11843,,,12077594.0,4709 Wilson Blvd,22203,Arlington,VA,38.87904,-77.11843,900000.0,2.0,3.0,1470.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1004800.0,4500.0,,False,False,FOR_SALE,900000.0,317956000.0,True,False,False,USD,USA,5750.0,sqft,False,827200.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,True,,,,,,,,,,,,,,,,,,,,,,,
12345384,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a0a4d3d0fc8e527048d20589b8663788-p_e.jpg,True,/homedetails/6219-Jeffrey-Rd-Richmond-VA-23226/12345384_zpid/,FOR_SALE,House for sale,"$560,000",$560K,"6219 Jeffrey Rd, Richmond, VA 23226",5.0,2.0,2689.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by CVRMLS,Joyner Fine Properties,263346000,37.5859,-77.51857,OPEN_HOUSE,Open: Sun. 1-3pm,12345384.0,6219 Jeffrey Rd,23226,Richmond,VA,37.5859,-77.51857,560000.0,2.0,5.0,2689.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,612100.0,2600.0,True,False,False,FOR_SALE,560000.0,263346000.0,True,False,False,USD,USA,8807.832,sqft,False,390600.0,,,,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,,,,
64702387,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/301b5886ee962c7b20b2a28d30819450-p_e.jpg,True,/homedetails/6118-W-Melody-Ct-Fredericksburg-VA-22407/64702387_zpid/,FOR_SALE,Coming soon,"$525,000",$525K,"6118 W Melody Ct, Fredericksburg, VA 22407",4.0,3.0,3277.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,,"Keller Williams Chantilly Ventures, LLC",231556000,38.2322,-77.54429,,,64702387.0,6118 W Melody Ct,22407,Fredericksburg,VA,38.2322,-77.54429,525000.0,3.0,4.0,3277.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,False,False,FOR_SALE,525000.0,231556000.0,True,False,False,USD,USA,0.5406106519742884,acres,False,365800.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,True,,,,,,,,,,,,,,,,,,,,,,,
79122414,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e390caec4aee51ba6fa391c50f61eaac-p_e.jpg,True,/homedetails/2560-Chapel-Hill-Rd-Goochland-VA-23063/79122414_zpid/,FOR_SALE,House for sale,"$125,000",$125K,"2560 Chapel Hill Rd, Goochland, VA 23063",3.0,1.0,1416.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by CVRMLS,Dudley Resources,1838641000,37.74158,-77.99571,,,79122414.0,2560 Chapel Hill Rd,23063,Goochland,VA,37.74158,-77.99571,125000.0,1.0,3.0,1416.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,120700.0,1774.0,True,False,False,FOR_SALE,125000.0,1838641000.0,True,False,False,USD,USA,2.232,acres,False,237000.0,,,,,,,,,,,,,,,,,,,,,,,,,
107982984,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/27bbf49f3a423c2f331cde4335d86472-p_e.jpg,True,/homedetails/1741-Walnut-Hill-Rd-Blackstone-VA-23824/107982984_zpid/,FOR_SALE,House for sale,"$1,299,900",$1.30M,"1741 Walnut Hill Rd, Blackstone, VA 23824",9.0,5.0,6024.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,Listing provided by CVRMLS,United Country VA Realty,17215705000,37.102566,-78.0265,SHOWCASE,Showcase,107982984.0,1741 Walnut Hill Rd,23824,Blackstone,VA,37.102566,-78.0265,1299900.0,5.0,9.0,6024.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,1299900.0,17215705000.0,True,False,False,USD,USA,57.08,acres,True,915800.0,,,,,,,,1715583600000.0,-100000.0,,,,"$100,000 (May 13)",,,,,,,,,,,,
12184025,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cfcf4a12f2867d355722d0202a1e6fcd-p_e.jpg,True,/homedetails/6601-Glebe-Point-Rd-Chesterfield-VA-23838/12184025_zpid/,FOR_SALE,House for sale,"$475,000",$475K,"6601 Glebe Point Rd, Chesterfield, VA 23838",4.0,3.0,2210.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by CVRMLS,"Harris & Assoc, Inc",366045000,37.32011,-77.49153,,,12184025.0,6601 Glebe Point Rd,23838,Chesterfield,VA,37.32011,-77.49153,475000.0,3.0,4.0,2210.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,492700.0,2600.0,True,False,False,FOR_SALE,475000.0,366045000.0,True,False,False,USD,USA,0.688,acres,False,326500.0,,,,,,,,,,,,,,,,,,,,,,,,,
79147673,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/bdfd0560d5d29c1c9122c4c9eac8327a-p_e.jpg,True,/homedetails/3101-Link-Rd-APT-13-Lynchburg-VA-24503/79147673_zpid/,FOR_SALE,Townhouse for sale,"$165,000",$165K,"3101 Link Rd APT 13, Lynchburg, VA 24503",3.0,2.0,1620.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Keller Williams,339805000,37.416306,-79.20851,OPEN_HOUSE,Open: Sun. 2-4pm,79147673.0,3101 Link Rd APT 13,24503,Lynchburg,VA,37.416306,-79.20851,165000.0,2.0,3.0,1620.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,165000.0,339805000.0,True,False,False,USD,USA,2395.8,sqft,False,99200.0,,,Apt 13,True,Sun. 2-4pm,"[{'open_house_start': 1717362000000, 'open_house_end': 1717369200000}]",,,,,,,,,,,,,,,,,,,
88027650,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/e9b4ac1563a532c00d8099bbc8a8a6b2-p_e.jpg,True,/homedetails/2485-Eastbourne-Dr-Woodbridge-VA-22191/88027650_zpid/,FOR_SALE,Coming soon,"$417,000",$417K,"2485 Eastbourne Dr, Woodbridge, VA 22191",3.0,3.0,1540.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,,"EXP Realty, LLC",145156000,38.62758,-77.28297,,,88027650.0,2485 Eastbourne Dr,22191,Woodbridge,VA,38.62758,-77.28297,417000.0,3.0,3.0,1540.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,,,,False,False,FOR_SALE,417000.0,145156000.0,True,False,False,USD,USA,,,False,341400.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,True,,,,,,,,,,,,,,,,,,,,,,,
84591773,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/43b5b14a83da35937eb51aeadcff668c-p_e.jpg,True,/homedetails/1508-Villa-Ter-UNIT-F-Charlottesville-VA-22903/84591773_zpid/,FOR_SALE,Condo for sale,"$225,000",$225K,"1508 Villa Ter UNIT F, Charlottesville, VA 22903",3.0,2.0,1220.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,REAL ESTATE III - NORTH,314977000,38.007595,-78.52642,,,84591773.0,1508 Villa Ter UNIT F,22903,Charlottesville,VA,38.007595,-78.52642,225000.0,2.0,3.0,1220.0,CONDO,FOR_SALE,-1.0,False,False,223100.0,1794.0,True,False,False,FOR_SALE,225000.0,314977000.0,True,False,False,USD,USA,0.0,sqft,False,212100.0,https://photos.zillowstatic.com/fp/f1decf996e1a308bb64f64b5052c494c-zillow_web_48_23.jpg,,Unit F,,,,,,,,,,,,,,,,,,,,,,
59707094,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0fa3577a2452bb6f245395f9d1e0e57a-p_e.jpg,True,/homedetails/150-Laurel-Ridge-Dr-Roanoke-VA-24019/59707094_zpid/,FOR_SALE,House for sale,"$375,000",$375K,"150 Laurel Ridge Dr, Roanoke, VA 24019",3.0,3.0,1770.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,95408000,37.33629,-79.8838,,,59707094.0,150 Laurel Ridge Dr,24019,Roanoke,VA,37.33629,-79.8838,375000.0,3.0,3.0,1770.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,381200.0,2294.0,True,False,False,FOR_SALE,375000.0,95408000.0,True,False,False,USD,USA,0.29,acres,False,303600.0,https://photos.zillowstatic.com/fp/7c4dfe723d5a67004c78f62b2a36412e-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
51845090,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/3a4436d467151ee1af26ccbb0eaffabf-p_e.jpg,True,/homedetails/3425-Slade-Run-Dr-Falls-Church-VA-22042/51845090_zpid/,FOR_SALE,Coming soon,"$899,900",$900K,"3425 Slade Run Dr, Falls Church, VA 22042",4.0,3.0,1372.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,,Keller Williams Realty,145156000,38.85084,-77.18499,OPEN_HOUSE,Open: 6/15 1-4pm,51845090.0,3425 Slade Run Dr,22042,Falls Church,VA,38.85084,-77.18499,899900.0,3.0,4.0,1372.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,921100.0,3818.0,,False,False,FOR_SALE,899900.0,145156000.0,True,False,False,USD,USA,0.2512396694214876,acres,False,817730.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,True,,True,6/15 1-4pm,"[{'open_house_start': 1718481600000, 'open_house_end': 1718492400000}]",,,,,,,,,,,,,,,,,,,
12122552,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/296f2fb1b51fdab3a22ce5092e937323-p_e.jpg,True,/homedetails/1948-Regiment-Ter-Midlothian-VA-23113/12122552_zpid/,FOR_SALE,House for sale,"$869,950",$870K,"1948 Regiment Ter, Midlothian, VA 23113",4.0,5.0,4685.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by CVRMLS,EXIT Realty Success,337692000,37.5209,-77.711395,,,12122552.0,1948 Regiment Ter,23113,Midlothian,VA,37.5209,-77.711395,869950.0,5.0,4.0,4685.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,909400.0,5132.0,True,False,False,FOR_SALE,869950.0,337692000.0,True,False,False,USD,USA,1.167,acres,False,699500.0,,,,,,,,,,,,,,,,,,,,,,,,,
12448989,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2dcdd2c687897f633172e564acd1b24c-p_e.jpg,True,/homedetails/1484-California-St-Woodbridge-VA-22191/12448989_zpid/,FOR_SALE,House for sale,"$425,000",$425K,"1484 California St, Woodbridge, VA 22191",3.0,2.0,1299.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,Keller Williams Fairfax Gateway,317956000,38.62912,-77.25678,3D_HOME,3D Tour,12448989.0,1484 California St,22191,Woodbridge,VA,38.62912,-77.25678,425000.0,2.0,3.0,1299.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,437000.0,2229.0,True,False,False,FOR_SALE,425000.0,317956000.0,True,False,False,USD,USA,0.37219926538108355,acres,False,352900.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
51949336,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8db6cd11f6416c329d46ef45952d3c11-p_e.jpg,True,/homedetails/6756-Edge-Cliff-Dr-Alexandria-VA-22315/51949336_zpid/,FOR_SALE,House for sale,"$1,100,000",$1.10M,"6756 Edge Cliff Dr, Alexandria, VA 22315",4.0,3.0,3266.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,"EXP Realty, LLC",231556000,38.77123,-77.14558,3D_HOME,3D Tour,51949336.0,6756 Edge Cliff Dr,22315,Alexandria,VA,38.77123,-77.14558,1100000.0,3.0,4.0,3266.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1138800.0,4300.0,True,False,False,FOR_SALE,1100000.0,231556000.0,True,False,False,USD,USA,8814.0,sqft,False,957750.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
37265386,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a69c6cd225fde8a403a0691b1a2373ba-p_e.jpg,True,/homedetails/10011-Gary-Rd-Rockville-MD-20854/37265386_zpid/,FOR_SALE,House for sale,"$3,495,000",$3.50M,"10011 Gary Rd, Rockville, MD 20854",6.0,7.0,8992.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Compass,231556000,39.0208,-77.21073,,,37265386.0,10011 Gary Rd,20854,Rockville,MD,39.0208,-77.21073,3495000.0,7.0,6.0,8992.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,3575000.0,8644.0,True,False,False,FOR_SALE,3495000.0,231556000.0,True,False,False,USD,USA,0.9458448117539027,acres,False,1430500.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
