zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,flexFieldText,flexFieldType,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.priceReduction,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.priceChange,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.zestimate,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount,availabilityDate,hdpData.homeInfo.unit,info2String,info6String,lotId,hdpData.homeInfo.videoCount,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,plid,communityName,builderName,isCdpResult,isComingSoonCommunity,lotAreaString
145678941,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/90e9c46cd499d6d44c6e2e43d7bbbf8f-p_e.jpg,True,/homedetails/590-E-12100-S-Draper-UT-84020/145678941_zpid/,FOR_SALE,House for sale,"$1,699,950",$1.70M,"590 E 12100 S, Draper, UT 84020",7.0,4.0,5843.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Real Estate Essentials,280416000,40.530163,-111.8751,145678941.0,590 E 12100 S,84020,Draper,UT,40.530163,-111.8751,1699950.0,,4.0,7.0,5843.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,4894.0,True,,False,False,FOR_SALE,1699950.0,,280416000.0,True,False,False,USD,USA,1193890.0,1.02,acres,False,1693000.0,,,,,,,,,,,,,,,,,,,,,,,,
331701795,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5b7041b39c4486c2e2905eeda5dd213f-p_e.jpg,True,/homedetails/2965-W-Summerfield-Way-Heber-UT-84032/331701795_zpid/,FOR_SALE,House for sale,"$2,350,000",$2.35M,"2965 W Summerfield Way, Heber, UT 84032",5.0,4.0,6411.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/353f9650d9c604248c2f43c75968453d-zillow_web_48_23.jpg,BHHS Utah Properties - SV,144615000,40.47195,-111.46113,331701795.0,2965 W Summerfield Way,84032,Heber,UT,40.47195,-111.46113,2350000.0,,4.0,5.0,6411.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,True,,False,False,FOR_SALE,2350000.0,,144615000.0,True,False,False,USD,USA,1233800.0,1.01,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,
11887409,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9ada05b9da27a8415cbaa44f988e5424-p_e.jpg,True,/homedetails/555-Grove-Creek-Dr-Pleasant-Grove-UT-84062/11887409_zpid/,FOR_SALE,House for sale,"$649,900",$650K,"555 Grove Creek Dr, Pleasant Grove, UT 84062",4.0,2.0,2254.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,R and R Realty LLC,194222000,40.369377,-111.729225,11887409.0,555 Grove Creek Dr,84062,Pleasant Grove,UT,40.369377,-111.729225,649900.0,,2.0,4.0,2254.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1650.0,True,,False,False,FOR_SALE,649900.0,,194222000.0,True,False,False,USD,USA,278100.0,0.3,acres,False,660500.0,,,,,,,,,,,,,,,,,,,,,,,,
75936309,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5534fbe641cdcc096e132746727a36d2-p_e.jpg,True,/homedetails/1170-N-Cottonwood-Cir-Heber-UT-84032/75936309_zpid/,FOR_SALE,House for sale,"$1,200,000",$1.20M,"1170 N Cottonwood Cir, Heber, UT 84032",5.0,4.0,4114.0,15 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/353f9650d9c604248c2f43c75968453d-zillow_web_48_23.jpg,Equity RE (Advantage),1440615000,40.52342,-111.39691,75936309.0,1170 N Cottonwood Cir,84032,Heber,UT,40.52342,-111.39691,1200000.0,,4.0,5.0,4114.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,7500.0,True,,False,False,FOR_SALE,1200000.0,,1440615000.0,True,False,False,USD,USA,884225.0,0.31,acres,False,1156300.0,,,,,,,,,,,,,,,,,,,,,,,,
2063200996,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/bc1ff20649eed676cc90588e634db037-p_e.jpg,True,/homedetails/476-W-750th-St-N-Lehi-UT-84043/2063200996_zpid/,FOR_SALE,House for sale,"$481,900",$482K,"476 W 750th St N, Lehi, UT 84043",3.0,2.0,1511.0,38 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Zander Real Estate Team PLLC,3390822000,40.39663,-111.85648,2063200996.0,476 W 750th St N,84043,Lehi,UT,40.39663,-111.85648,481900.0,1715670000000.0,2.0,3.0,1511.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1999.0,True,"$1,100 (May 14)",False,False,FOR_SALE,481900.0,-1100.0,3390822000.0,True,False,False,USD,USA,,5227.2,sqft,False,476700.0,,,,,,,,,,,,,,,,,,,,,,,,
126190733,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4e18195c40cbad6449f9191c2ddbdd2d-p_e.jpg,True,/homedetails/263-E-300-N-Smithfield-UT-84335/126190733_zpid/,FOR_SALE,House for sale,"$410,000",$410K,"263 E 300 N, Smithfield, UT 84335",3.0,2.0,1440.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,SURV REAL ESTATE INC,367138000,41.843025,-111.82506,126190733.0,263 E 300 N,84335,Smithfield,UT,41.843025,-111.82506,410000.0,,2.0,3.0,1440.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1800.0,True,,False,False,FOR_SALE,410000.0,,367138000.0,True,False,False,USD,USA,336418.0,0.39,acres,False,408400.0,,,,,,,,,,,,,,,,,,,,,,,,
349589200,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9b419172b7e9a77994fbaf13c0aac39f-p_e.jpg,True,/homedetails/9585-N-Ox-Bridge-St-Eagle-Mountain-UT-84005/349589200_zpid/,FOR_SALE,House for sale,"$570,000",$570K,"9585 N Ox Bridge St, Eagle Mountain, UT 84005",4.0,3.0,2706.0,24 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Presidio Real Estate,2181541000,40.385414,-111.98093,349589200.0,9585 N Ox Bridge St,84005,Eagle Mountain,UT,40.385414,-111.98093,570000.0,1716534000000.0,3.0,4.0,2706.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2550.0,True,"$5,000 (May 24)",False,False,FOR_SALE,570000.0,-5000.0,2181541000.0,True,False,False,USD,USA,,9147.6,sqft,False,570200.0,,,,,,,,,,,,,,,,,,,,,,,,
350563069,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a916f7fe945923905e5c6bd279cad182-p_e.jpg,True,/homedetails/630-E-Whispering-Pines-Dr-Duck-Creek-Village-UT-84762/350563069_zpid/,FOR_SALE,House for sale,"$289,000",$289K,"630 E Whispering Pines Dr, Duck Creek Village, UT 84762",1.0,1.0,676.0,10 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,920267000,37.531673,-112.66963,350563069.0,630 E Whispering Pines Dr,84762,Duck Creek Village,UT,37.531673,-112.66963,289000.0,,1.0,1.0,676.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1300.0,True,,False,False,FOR_SALE,289000.0,,920267000.0,True,False,False,USD,USA,,0.47000000000000003,acres,False,284200.0,,,,,,,,,,,,,,,,,,,,,,,,
66840819,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9ed052bf6dba83e7c02948533a34d1f1-p_e.jpg,True,/homedetails/1962-Trophy-Elk-Ave-Logandale-NV-89021/66840819_zpid/,FOR_SALE,House for sale,"$597,000",$597K,"1962 Trophy Elk Ave, Logandale, NV 89021",3.0,3.0,2801.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Clea's Moapa Valley Realty LLC,244420000,36.61822,-114.48558,66840819.0,1962 Trophy Elk Ave,89021,Logandale,NV,36.61822,-114.48558,597000.0,,3.0,3.0,2801.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,2949.0,True,,False,False,FOR_SALE,597000.0,,244420000.0,True,False,False,USD,USA,435966.0,0.47000000000000003,acres,False,596500.0,,,,,,,,,,,,,Listing provided by GLVAR,Clea Whitney,,,,,,,,,,
12908315,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4d5f6a363eb1926b8d1ea47bbf72c408-p_e.jpg,True,/homedetails/2100-E-Debeers-Dr-Sandy-UT-84093/12908315_zpid/,FOR_SALE,House for sale,"$840,000",$840K,"2100 E Debeers Dr, Sandy, UT 84093",4.0,3.0,4096.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Berkshire Hathaway HomeServices Utah Properties (Salt Lake),367360000,40.59095,-111.830956,12908315.0,2100 E Debeers Dr,84093,Sandy,UT,40.59095,-111.830956,840000.0,,3.0,4.0,4096.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,3095.0,True,,False,False,FOR_SALE,840000.0,,367360000.0,True,False,False,USD,USA,698200.0,9583.2,sqft,False,857400.0,,,,,,,,,,,,,,,,,,,,,,,,
2067145014,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/446e77ca6610cfe54e642f36c58787b4-p_e.jpg,True,/homedetails/2568-W-2350th-St-N-Lehi-UT-84043/2067145014_zpid/,FOR_SALE,House for sale,"$600,000",$600K,"2568 W 2350th St N, Lehi, UT 84043",3.0,4.0,2629.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,KW Utah Realtors Keller Williams,280416000,40.41695,-111.8908,2067145014.0,2568 W 2350th St N,84043,Lehi,UT,40.41695,-111.8908,600000.0,,4.0,3.0,2629.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1895.0,True,,False,False,FOR_SALE,600000.0,,280416000.0,True,False,False,USD,USA,,6098.4,sqft,False,607100.0,,,,,,,,,,,,,,,,,,,,,,,,
89201612,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fe18581d8f60e77e0ae016c41fdc9cc0-p_e.jpg,True,/homedetails/1586-N-Venetian-Way-Saratoga-Springs-UT-84045/89201612_zpid/,FOR_SALE,Townhouse for sale,"$425,000",$425K,"1586 N Venetian Way, Saratoga Springs, UT 84045",3.0,3.0,2525.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,"EXP Realty, LLC",280417000,40.390797,-111.91178,89201612.0,1586 N Venetian Way,84045,Saratoga Springs,UT,40.390797,-111.91178,425000.0,,3.0,3.0,2525.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,1965.0,True,,False,False,FOR_SALE,425000.0,,280417000.0,True,False,False,USD,USA,275300.0,1742.4,sqft,False,428000.0,,,,,,,,,,,,,,,,,,,,,,,,
227708647,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/786b14e30eeb6df79691843935a66ede-p_e.jpg,True,/homedetails/2306-E-Flat-Top-Mountain-Dr-Heber-UT-84032/227708647_zpid/,FOR_SALE,House for sale,"$3,855,000",$3.86M,"2306 E Flat Top Mountain Dr, Heber, UT 84032",4.0,4.0,4532.0,22 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/353f9650d9c604248c2f43c75968453d-zillow_web_48_23.jpg,Christies International RE PC,144615000,40.517506,-111.37856,227708647.0,2306 E Flat Top Mountain Dr,84032,Heber,UT,40.517506,-111.37856,3855000.0,,4.0,4.0,4532.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,12118.0,True,,False,False,FOR_SALE,3855000.0,,144615000.0,True,False,False,USD,USA,2244375.0,0.67,acres,False,3848600.0,,,,,,,,,,,,,,,,,,,,,,,,
145682256,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c4da7bbc58d69c55f8ce38909a793e6c-p_e.jpg,True,/homedetails/1628-N-400-W-Farmington-UT-84025/145682256_zpid/,FOR_SALE,House for sale,"$2,800,000",$2.80M,"1628 N 400 W, Farmington, UT 84025",6.0,4.0,6274.0,2 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Equity Real Estate (Select),280416000,41.006565,-111.89496,145682256.0,1628 N 400 W,84025,Farmington,UT,41.006565,-111.89496,2800000.0,,4.0,6.0,6274.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,5072.0,True,,False,False,FOR_SALE,2800000.0,,280416000.0,True,False,False,USD,USA,1473000.0,0.49000000000000005,acres,False,2759500.0,,,,,,,,,,,,,,,,,,,,,,,,
87745206,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d622799f73f2e63c055caa3669274cfb-p_e.jpg,True,/homedetails/823-Cinco-Ct-Mesquite-NV-89027/87745206_zpid/,FOR_SALE,Townhouse for sale,"$549,000",$549K,"823 Cinco Ct, Mesquite, NV 89027",3.0,3.0,1915.0,28 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,2421496000,36.82216,-114.08495,87745206.0,823 Cinco Ct,89027,Mesquite,NV,36.82216,-114.08495,549000.0,1714892400000.0,3.0,3.0,1915.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,2100.0,True,"$66,000 (May 5)",False,False,FOR_SALE,549000.0,-66000.0,2421496000.0,True,False,False,USD,USA,353157.0,5227.2,sqft,False,529800.0,,,,,,,,,,,,,,,,,,,,,,,,
68838553,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/39c1503cc42c6e8469a3c27c71d2068a-p_e.jpg,True,/homedetails/5252-N-Fox-Hollow-Way-Lehi-UT-84043/68838553_zpid/,FOR_SALE,House for sale,"$639,900",$640K,"5252 N Fox Hollow Way, Lehi, UT 84043",6.0,4.0,3772.0,8 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Windermere Real Estate (Draper),799382000,40.452354,-111.89542,68838553.0,5252 N Fox Hollow Way,84043,Lehi,UT,40.452354,-111.89542,639900.0,,4.0,6.0,3772.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,3399.0,True,,False,False,FOR_SALE,639900.0,,799382000.0,True,False,False,USD,USA,351700.0,4791.6,sqft,False,638300.0,,,,,,,,,,,,,,,,,,,,,,,,
2056077979,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8e56938c0504e9ce2873288706e973ed-p_e.jpg,True,/homedetails/950-Cisco-Run-88-Garden-City-UT-84028/2056077979_zpid/,FOR_SALE,House for sale,"$634,900",$635K,"950 Cisco Run #88, Garden City, UT 84028",3.0,3.0,1701.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,"Town & Country Realty Bear Lake, Inc",367360000,41.981754,-111.41793,2056077979.0,950 Cisco Run #88,84028,Garden City,UT,41.981754,-111.41793,634900.0,,3.0,3.0,1701.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1594.0,True,,False,False,FOR_SALE,634900.0,,367360000.0,True,False,False,USD,USA,,1.0,acres,False,632300.0,,,,,,,,,,,,# 88,,,,,,,,,,,,
245823716,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/dfc6233f45cc36775ceb88507d3b3e4b-p_e.jpg,True,/homedetails/1411-W-Basel-Dr-Midway-UT-84049/245823716_zpid/,FOR_SALE,House for sale,"$749,900",$750K,"1411 W Basel Dr, Midway, UT 84049",5.0,2.0,2743.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Coldwell Banker Realty (Union Heights),192353000,40.516552,-111.5015,245823716.0,1411 W Basel Dr,84049,Midway,UT,40.516552,-111.5015,749900.0,,2.0,5.0,2743.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,3929.0,True,,False,False,FOR_SALE,749900.0,,192353000.0,True,False,False,USD,USA,698580.0,0.48,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,
95060355,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/eeaf23a17d960c9b0509551ab3ffee09-p_e.jpg,True,/homedetails/87-W-Meadow-View-Ln-Washington-UT-84780/95060355_zpid/,FOR_SALE,House for sale,"$1,259,900",$1.26M,"87 W Meadow View Ln, Washington, UT 84780",5.0,3.0,3115.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,KW SG KELLER WILLIAMS SUCCESS 2,144075000,37.083504,-113.51067,95060355.0,87 W Meadow View Ln,84780,Washington,UT,37.083504,-113.51067,1259900.0,,3.0,5.0,3115.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,3651.0,True,,False,False,FOR_SALE,1259900.0,,144075000.0,True,False,False,USD,USA,843500.0,0.54,acres,False,1259500.0,,,,,,,,,,,,,,,,,,,,,,,,
12898967,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7c636c3e6b5018f0916408212dcfb62f-p_e.jpg,True,/homedetails/1097-W-Koradine-Dr-South-Jordan-UT-84095/12898967_zpid/,FOR_SALE,House for sale,"$1,250,000",$1.25M,"1097 W Koradine Dr, South Jordan, UT 84095",5.0,5.0,5688.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Better Homes and Gardens Real Estate Momentum,280738000,40.556625,-111.9228,12898967.0,1097 W Koradine Dr,84095,South Jordan,UT,40.556625,-111.9228,1250000.0,,5.0,5.0,5688.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,4582.0,True,,False,False,FOR_SALE,1250000.0,,280738000.0,True,False,False,USD,USA,1180300.0,0.51,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,
2078257941,ForSale,New Construction,https://photos.zillowstatic.com/fp/d06dd91a0c0f8e38a6b2a95e7c4e7f0b-p_e.jpg,True,/homedetails/6950-N-River-Valley-Dr-Peoa-UT-84061/2078257941_zpid/,FOR_SALE,New construction,"$13,900,000",$13.9M,"6950 N River Valley Dr, Peoa, UT 84061",5.0,6.0,6460.0,"Price increase: $400,000 (May 27)",priceIncrease,False,False,ForSale,New Construction,False,False,False,False,True,False,False,NEW_CONSTRUCTION,False,False,https://photos.zillowstatic.com/fp/353f9650d9c604248c2f43c75968453d-zillow_web_48_23.jpg,Engel & Volkers Park City,663015000,40.744713,-111.36852,2078257941.0,6950 N River Valley Dr,84061,Peoa,UT,40.744713,-111.36852,13900000.0,1716793200000.0,6.0,5.0,6460.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,18999.0,,,False,False,FOR_SALE,13900000.0,400000.0,663015000.0,True,False,False,USD,USA,,25.25,acres,False,13285100.0,,,,,,,,,,,,,,,,,True,BUILDER_SPEC,,,,,,
68851239,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/da8d399032d0ff474b0bcf585f079805-p_e.jpg,True,/homedetails/7948-Red-Tail-Ct-Park-City-UT-84060/68851239_zpid/,FOR_SALE,House for sale,"$24,500,000",$24.5M,"7948 Red Tail Ct, Park City, UT 84060",6.0,9.0,10870.0,61 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/353f9650d9c604248c2f43c75968453d-zillow_web_48_23.jpg,Summit Sotheby's - 625 Main,5415015000,40.624214,-111.48063,68851239.0,7948 Red Tail Ct,84060,Park City,UT,40.624214,-111.48063,24500000.0,,9.0,6.0,10870.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,89371.0,True,,False,False,FOR_SALE,24500000.0,,5415015000.0,True,False,False,USD,USA,8051423.0,0.65,acres,False,22065500.0,,,,,,,,,,,,,,,,,,,,,,,,
11987800,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8c9d4bfbd87ebd2016eb926444bc0e54-p_e.jpg,True,/homedetails/6093-S-2100-W-Roy-UT-84067/11987800_zpid/,FOR_SALE,House for sale,"$374,900",$375K,"6093 S 2100 W, Roy, UT 84067",3.0,1.0,1075.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Realtypath LLC (Executives),194016000,41.152725,-112.03058,11987800.0,6093 S 2100 W,84067,Roy,UT,41.152725,-112.03058,374900.0,,1.0,3.0,1075.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1786.0,True,,False,False,FOR_SALE,374900.0,,194016000.0,True,False,False,USD,USA,357000.0,10018.8,sqft,False,381700.0,,,,,,,,,,,,,,,,,,,,,,,,
104652546,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6eebb0396268716a3bcb9b8d5ef0ed7d-p_e.jpg,True,/homedetails/6074-S-Old-Highway-191-Malad-City-ID-83252/104652546_zpid/,FOR_SALE,House for sale,"$465,000",$465K,"6074 S Old Highway 191, Malad City, ID 83252",2.0,2.0,2078.0,12 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Knob and Key Realty,46446000,42.09536,-112.228806,104652546.0,6074 S Old Highway 191,83252,Malad City,ID,42.09536,-112.228806,465000.0,1717311600000.0,2.0,2.0,2078.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1800.0,True,,False,False,FOR_SALE,465000.0,65100.0,46446000.0,True,False,False,USD,USA,247805.0,4.5,acres,False,465300.0,,,,,,,,,,,,,,,,,,,,,,,,
227689316,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e782293c31be43ce84035cc38c99c708-p_e.jpg,True,/homedetails/111-Sun-Mountain-Ln-Spring-Creek-NV-89815/227689316_zpid/,FOR_SALE,Home for sale,"$350,000",$350K,"111 Sun Mountain Ln, Spring Creek, NV 89815",4.0,2.0,1803.0,20 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,72712000,40.72047,-115.527245,227689316.0,111 Sun Mountain Ln,89815,Spring Creek,NV,40.72047,-115.527245,350000.0,,2.0,4.0,1803.0,MANUFACTURED,FOR_SALE,-1.0,False,False,1248.0,True,,False,False,FOR_SALE,350000.0,,72712000.0,True,False,False,USD,USA,52678.0,0.89,acres,False,347900.0,,,,,,,,,,,,,Listing provided by ECMLS,,,,,,,,,,,
335621421,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2dc65b2084fd396d16b9b5e443b2786f-p_e.jpg,True,/homedetails/3383-S-Noble-Dr-Washington-UT-84780/335621421_zpid/,FOR_SALE,House for sale,"$775,000",$775K,"3383 S Noble Dr, Washington, UT 84780",3.0,2.0,2156.0,22 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,RE/MAX ASSOCIATES ST GEORGE,1964892000,37.08512,-113.4897,335621421.0,3383 S Noble Dr,84780,Washington,UT,37.08512,-113.4897,775000.0,,2.0,3.0,2156.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,3210.0,True,,False,False,FOR_SALE,775000.0,,1964892000.0,True,False,False,USD,USA,685700.0,0.41,acres,False,758600.0,,,,,,,,,,,,,,,,,,,,,,,,
124444177,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a6d4eba552ac46966c4320a1aebb4300-p_e.jpg,True,/homedetails/442-N-400-E-Lindon-UT-84042/124444177_zpid/,FOR_SALE,House for sale,"$925,000",$925K,"442 N 400 E, Lindon, UT 84042",7.0,4.0,4350.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/845c46a1282502786fdc2ec484a9064f-zillow_web_48_23.jpg,Homie,367138000,40.345802,-111.705444,124444177.0,442 N 400 E,84042,Lindon,UT,40.345802,-111.705444,925000.0,,4.0,7.0,4350.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,3991.0,True,,False,False,FOR_SALE,925000.0,,367138000.0,True,False,False,USD,USA,539000.0,0.48,acres,False,922800.0,,,,,,,,,,,,,,,,,,,,,,,,
