zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,flexFieldText,flexFieldType,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_bankOwned,info3String,info6String,hdpData.homeInfo.listing_sub_type.is_foreclosure,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,info2String,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount,availabilityDate,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.unit,streetViewURL,streetViewMetadataURL,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,hdpData.homeInfo.videoCount,plid,communityName,builderName,isCdpResult,isComingSoonCommunity
76217292,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b9cb46a03624375e3ba73c4f7a03a154-p_e.jpg,True,/homedetails/1006-Boast-Rd-White-Hall-AR-71602/76217292_zpid/,FOR_SALE,House for sale,"$159,900",$160K,"1006 Boast Rd, White Hall, AR 71602",4.0,2.0,1602.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Lunsford & Associates Realty Co.,301724000,34.256073,-92.10564,76217292.0,1006 Boast Rd,71602,White Hall,AR,34.256073,-92.10564,159900.0,2.0,4.0,1602.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,159900.0,301724000.0,True,False,False,USD,USA,76300.0,0.45999999999999996,acres,False,,,,https://photos.zillowstatic.com/fp/19e7bcbe73b7e6c8d48d299d96f774fd-zillow_web_48_23.jpg,Hayley Harper Wreyford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232017627,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0bab3da549759c906d5ea6ee65a81835-p_e.jpg,True,/homedetails/1736-Highway-425-S-Monticello-AR-71655/232017627_zpid/,FOR_SALE,House for sale,"$360,000",$360K,"1736 Highway 425 S, Monticello, AR 71655",4.0,3.0,2717.0,40 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Wilkerson Real Estate Company,3499489000,33.57685,-91.79902,232017627.0,1736 Highway 425 S,71655,Monticello,AR,33.57685,-91.79902,360000.0,3.0,4.0,2717.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,360000.0,3499489000.0,True,False,False,USD,USA,203750.0,8.0,acres,False,347400.0,2370.0,,https://photos.zillowstatic.com/fp/19e7bcbe73b7e6c8d48d299d96f774fd-zillow_web_48_23.jpg,Connor Wilkerson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76203763,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fd6c2252c8b96c6024e42a6419ab45cc-p_e.jpg,True,/homedetails/3619-W-Greenway-Dr-Pine-Bluff-AR-71603/76203763_zpid/,FOR_SALE,House for sale,"$32,000",$32K,"3619 W Greenway Dr, Pine Bluff, AR 71603",3.0,2.0,1991.0,80 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Real Estate Solutions,6963554000,34.192196,-92.068184,76203763.0,3619 W Greenway Dr,71603,Pine Bluff,AR,34.192196,-92.068184,32000.0,2.0,3.0,1991.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,32000.0,6963554000.0,True,False,False,USD,USA,25500.0,0.9400000000000001,acres,False,,,,https://photos.zillowstatic.com/fp/19e7bcbe73b7e6c8d48d299d96f774fd-zillow_web_48_23.jpg,Lynda Jaggers,,1712818800000.0,"$7,000 (Apr 11)",-7000.0,,,,,,,,,,,,,,,,,,,,,,,,,
251976119,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7ba3e10cb1e0b9ac4e3ef5480ee83c21-p_e.jpg,True,/homedetails/142-Rockshop-Rd-Simsboro-LA-71235/251976119_zpid/,FOR_SALE,House for sale,"$230,000",$230K,"142 Rockshop Rd, Simsboro, LA 71235",3.0,2.0,1943.0,65 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Vanguard Realty,5681715000,32.614956,-92.64939,251976119.0,142 Rockshop Rd,71235,Simsboro,LA,32.614956,-92.64939,230000.0,2.0,3.0,1943.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,230000.0,5681715000.0,True,False,False,USD,USA,123390.0,1.0,acres,False,211300.0,1450.0,,https://photos.zillowstatic.com/fp/ea56e3a3ebadb9d297400bfebd73069c-zillow_web_48_23.jpg,,,1713769200000.0,"$5,000 (Apr 22)",-5000.0,,,,,,,,,,,,,,,,,,,,,,,,,
78041152,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/59ed8c7d829db66f0020d54d5454db77-p_e.jpg,True,/homedetails/1028-Highway-7-S-Water-Valley-MS-38965/78041152_zpid/,FOR_SALE,House for sale,"$399,000",$399K,"1028 Highway 7 S, Water Valley, MS 38965",5.0,3.0,3146.0,235 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,"1st Rate Real Estate and Land Co., LLC",20368580000,34.359993,-89.52009,78041152.0,1028 Highway 7 S,38965,Water Valley,MS,34.359993,-89.52009,399000.0,3.0,5.0,3146.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,399000.0,20368580000.0,True,False,False,USD,USA,100940.0,3.0,acres,False,359500.0,3200.0,,,,,1712991600000.0,"$29,000 (Apr 13)",-29000.0,Listing provided by NCMBR,,,,,,,,,,,,,,,,,,,,,,,,
50891093,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/608ba32ac8546d314ad7a3e2310e99a5-p_e.jpg,True,/homedetails/1242-Tara-Ln-Terry-MS-39170/50891093_zpid/,FOR_SALE,House for sale,"$329,900",$330K,"1242 Tara Ln, Terry, MS 39170",3.0,3.0,2400.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Maselle & Associates Inc,148120000,32.143375,-90.374306,50891093.0,1242 Tara Ln,39170,Terry,MS,32.143375,-90.374306,329900.0,3.0,3.0,2400.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,329900.0,148120000.0,True,False,False,USD,USA,204350.0,4.07,acres,False,330600.0,2702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227214674,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c30ba1f74246e2813b4d8299b3f7e379-p_e.jpg,True,/homedetails/1105-Eastwood-Rd-Natchez-MS-39120/227214674_zpid/,FOR_SALE,House for sale,"$99,500",$100K,"1105 Eastwood Rd, Natchez, MS 39120",3.0,1.0,1151.0,24 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Coldwell Banker Stewart Realty,2123704000,31.535154,-91.374466,227214674.0,1105 Eastwood Rd,39120,Natchez,MS,31.535154,-91.374466,99500.0,1.0,3.0,1151.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,99500.0,2123704000.0,True,False,False,USD,USA,54000.0,10454.4,sqft,False,,,,,,,,,,Listing provided by Natchez BOR,,,,,,,,,,,,,,,,,,,,,,,,
68280482,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a8797bebf0b5b2f022bda7eea2cf4c68-p_e.jpg,True,/homedetails/107-Eastfield-Pl-Madison-MS-39110/68280482_zpid/,FOR_SALE,House for sale,"$315,000",$315K,"107 Eastfield Pl, Madison, MS 39110",4.0,2.0,2038.0,"Price cut: $5,000 (Jun 01)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Ratcliff Realty Group LLC,1450201000,32.518845,-90.12152,68280482.0,107 Eastfield Pl,39110,Madison,MS,32.518845,-90.12152,315000.0,2.0,4.0,2038.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,315000.0,1450201000.0,True,False,False,USD,USA,195250.0,0.45,acres,False,301100.0,2540.0,,,,,1717225200000.0,"$5,000 (Jun 1)",-5000.0,,,,,,,,,,,,,,,,,,,,,,,,,
68263578,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8e4758a89cb97d165fd2f8ddf574032b-p_e.jpg,True,/homedetails/219-Faith-Hill-St-Ridgeland-MS-39157/68263578_zpid/,FOR_SALE,House for sale,"$159,900",$160K,"219 Faith Hill St, Ridgeland, MS 39157",3.0,2.0,1121.0,37 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Webster & Company Real Estate,3276894000,32.41112,-90.130516,68263578.0,219 Faith Hill St,39157,Ridgeland,MS,32.41112,-90.130516,159900.0,2.0,3.0,1121.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,159900.0,3276894000.0,True,False,False,USD,USA,71380.0,9147.6,sqft,False,148400.0,1350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50850328,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/27dd513eadcaf0980867d8b604107b4d-p_e.jpg,True,/homedetails/503-Bay-Pointe-Cv-Brandon-MS-39047/50850328_zpid/,FOR_SALE,House for sale,"$425,000",$425K,"503 Bay Pointe Cv, Brandon, MS 39047",4.0,4.0,3596.0,"Price cut: $24,900 (May 29)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,UList Realty,9502984000,32.39333,-89.96668,50850328.0,503 Bay Pointe Cv,39047,Brandon,MS,32.39333,-89.96668,425000.0,4.0,4.0,3596.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,425000.0,9502984000.0,True,False,False,USD,USA,291270.0,9583.2,sqft,False,405400.0,3411.0,,,,,1716966000000.0,"$24,900 (May 29)",-24900.0,,,,,,,,,,,,,,,,,,,,,,,,,
2054742407,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e8b3de0545bd8d7f40dd5fefcf90c6e2-p_e.jpg,True,/homedetails/130-N-Plum-St-Junction-City-AR-71749/2054742407_zpid/,FOR_SALE,House for sale,"$69,500",$70K,"130 N Plum St, Junction City, AR 71749",4.0,3.0,2456.0,38 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Century 21 United,3318863000,33.015213,-92.72236,2054742407.0,130 N Plum St,71749,Junction City,AR,33.015213,-92.72236,69500.0,3.0,4.0,2456.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,69500.0,3318863000.0,True,False,False,USD,USA,,0.45999999999999996,acres,False,,1999.0,,https://photos.zillowstatic.com/fp/19e7bcbe73b7e6c8d48d299d96f774fd-zillow_web_48_23.jpg,Bruce Woolsey,,1716447600000.0,"$5,500 (May 23)",-5500.0,,,,,,,,,,,,,,,,,,,,,,,,,
90957744,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/33363643fa53e43e98f1d7456192e560-p_e.jpg,True,/homedetails/305-S-Wyatt-Dr-El-Dorado-AR-71730/90957744_zpid/,FOR_SALE,House for sale,"$130,000",$130K,"305 S Wyatt Dr, El Dorado, AR 71730",3.0,1.0,1307.0,7 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Southern Realty Group,654668000,33.202473,-92.73466,90957744.0,305 S Wyatt Dr,71730,El Dorado,AR,33.202473,-92.73466,130000.0,1.0,3.0,1307.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,130000.0,654668000.0,True,False,False,USD,USA,68100.0,2.0,acres,False,124300.0,974.0,,https://photos.zillowstatic.com/fp/19e7bcbe73b7e6c8d48d299d96f774fd-zillow_web_48_23.jpg,Caitlin Hogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76225706,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/438c66f27d14922443c61df0bc5dee34-p_e.jpg,True,/homedetails/3050-Grandview-Dr-Camden-AR-71701/76225706_zpid/,FOR_SALE,House for sale,"$749,500",$750K,"3050 Grandview Dr, Camden, AR 71701",4.0,4.0,5899.0,48 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Southern Realty Group - Camden Branch,4148182000,33.614143,-92.89034,76225706.0,3050 Grandview Dr,71701,Camden,AR,33.614143,-92.89034,749500.0,4.0,4.0,5899.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,749500.0,4148182000.0,True,False,False,USD,USA,505950.0,11.0,acres,False,702900.0,4941.0,,https://photos.zillowstatic.com/fp/19e7bcbe73b7e6c8d48d299d96f774fd-zillow_web_48_23.jpg,Alli Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114919196,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8b7aa66aae3a86032136cb5023b9d105-p_e.jpg,True,/homedetails/163-Collins-Rd-Batesville-MS-38606/114919196_zpid/,FOR_SALE,House for sale,"$139,000",$139K,"163 Collins Rd, Batesville, MS 38606",3.0,2.0,1450.0,181 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Guest Realty,15709033000,34.39386,-89.80441,114919196.0,163 Collins Rd,38606,Batesville,MS,34.39386,-89.80441,139000.0,2.0,3.0,1450.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,139000.0,15709033000.0,True,False,False,USD,USA,21611.0,8712.0,sqft,False,124200.0,1494.0,,,,,1714978800000.0,"$7,000 (May 6)",-7000.0,Listing provided by NCMBR,,,,,,,,,,,,,,,,,,,,,,,,
117931657,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7ad098abb1aa7ff03d654d326bcbad1d-p_e.jpg,True,/homedetails/113-Peppermint-Ter-Hot-Springs-AR-71913/117931657_zpid/,FOR_SALE,House for sale,"$369,900",$370K,"113 Peppermint Ter, Hot Springs, AR 71913",3.0,3.0,2200.0,3 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,RE/MAX Elite - Little Rock,334128000,34.431225,-93.149734,117931657.0,113 Peppermint Ter,71913,Hot Springs,AR,34.431225,-93.149734,369900.0,3.0,3.0,2200.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,369900.0,334128000.0,True,False,False,USD,USA,299450.0,,,False,366200.0,2359.0,,,,,,,,Listing provided by HSDS,,,,,,,,,,,,,,,,,,,,,,,,
111300839,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9e528a9065bd17ed02b96c85cb2b0145-p_e.jpg,True,/homedetails/2244-Country-Club-Rd-Grenada-MS-38901/111300839_zpid/,FOR_SALE,House for sale,"$249,000",$249K,"2244 Country Club Rd, Grenada, MS 38901",4.0,2.0,2461.0,"Price cut: $11,000 (May 30)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,3946405000,33.756733,-89.795425,111300839.0,2244 Country Club Rd,38901,Grenada,MS,33.756733,-89.795425,249000.0,2.0,4.0,2461.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,249000.0,3946405000.0,True,False,False,USD,USA,151997.0,0.3443526170798898,acres,False,238800.0,1530.0,,,,,1717052400000.0,"$11,000 (May 30)",-11000.0,,,,,,,,,,,,,,,,,,,,,,,,,
87878624,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/95d60439fc429b3a8acc69187b7b8c47-p_e.jpg,True,/homedetails/5024-New-Zion-Rd-Utica-MS-39175/87878624_zpid/,FOR_SALE,House for sale,"$180,000",$180K,"5024 New Zion Rd, Utica, MS 39175",3.0,2.0,1500.0,66 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Open Season Properties LLC,5760806000,32.03618,-90.52796,87878624.0,5024 New Zion Rd,39175,Utica,MS,32.03618,-90.52796,180000.0,2.0,3.0,1500.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,180000.0,5760806000.0,True,False,False,USD,USA,19780.0,10.0,acres,False,157300.0,1849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089352,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2f5018d106a71d51d2e6503f1c3c8e8b-p_e.jpg,True,/homedetails/911-Live-Oak-Dr-Clinton-MS-39056/3089352_zpid/,FOR_SALE,House for sale,"$219,900",$220K,"911 Live Oak Dr, Clinton, MS 39056",3.0,2.0,2329.0,Large sunroom,homeInsight,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Godfrey Realty Group,13288105000,32.353176,-90.31637,3089352.0,911 Live Oak Dr,39056,Clinton,MS,32.353176,-90.31637,219900.0,2.0,3.0,2329.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,219900.0,13288105000.0,True,False,False,USD,USA,106980.0,0.32999999999999996,acres,False,207200.0,1754.0,,,,,1709193600000.0,,-20000.0,,,,,,,,,,,,,,,,,,,,,,,,,
233448043,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d41b0e24f20a4f3d744f01fa102f1593-p_e.jpg,True,/homedetails/372-Highway-1241-Colfax-LA-71417/233448043_zpid/,FOR_SALE,House for sale,"$150,000",$150K,"372 Highway 1241, Colfax, LA 71417",3.0,2.0,1063.0,52 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,KELLER WILLIAMS REALTY CENLA PARTNERS,4554139000,31.446966,-92.5498,233448043.0,372 Highway 1241,71417,Colfax,LA,31.446966,-92.5498,150000.0,2.0,3.0,1063.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,150000.0,4554139000.0,True,False,False,USD,USA,76000.0,0.57,acres,False,,,,,,,1714978800000.0,"$5,000 (May 6)",-5000.0,,,,,,,,,,,,,,,,,,,,,,,,,
3054049,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8328c1974295ae8b8a9b473be0fb6cef-p_e.jpg,True,/homedetails/5466-Hartsdale-Dr-Jackson-MS-39211/3054049_zpid/,FOR_SALE,House for sale,"$155,000",$155K,"5466 Hartsdale Dr, Jackson, MS 39211",2.0,2.0,1560.0,9 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Keller Williams,846995000,32.377472,-90.14368,3054049.0,5466 Hartsdale Dr,39211,Jackson,MS,32.377472,-90.14368,155000.0,2.0,2.0,1560.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,155000.0,846995000.0,True,False,False,USD,USA,88410.0,0.32999999999999996,acres,False,147600.0,1470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235674421,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/e226e2eef1e27bc86f9613ee684a12a7-p_e.jpg,True,/homedetails/432-S-Archer-St-Eudora-AR-71640/235674421_zpid/,FOR_SALE,House for sale,"$24,900",$25K,"432 S Archer St, Eudora, AR 71640",3.0,3.0,3867.0,22 hours ago,timeOnInfo,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,"Joseph Walter Realty, LLC",80388000,33.106796,-91.26356,235674421.0,432 S Archer St,71640,Eudora,AR,33.106796,-91.26356,24900.0,3.0,3.0,3867.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,24900.0,80388000.0,True,False,False,USD,USA,59350.0,0.33999999999999997,acres,False,,1150.0,,https://photos.zillowstatic.com/fp/19e7bcbe73b7e6c8d48d299d96f774fd-zillow_web_48_23.jpg,Scott Fader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121779058,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fb97111d33a683b70560cf2ed5b8ecdd-p_e.jpg,True,/homedetails/4920-Highway-155-Coushatta-LA-71019/121779058_zpid/,FOR_SALE,House for sale,"$289,000",$289K,"4920 Highway 155, Coushatta, LA 71019",3.0,2.0,2322.0,10 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,909915000,32.092594,-93.18858,121779058.0,4920 Highway 155,71019,Coushatta,LA,32.092594,-93.18858,289000.0,2.0,3.0,2322.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,289000.0,909915000.0,True,False,False,USD,USA,62000.0,4.0,acres,False,282000.0,153000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3084454,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/34b3d721358f14072a440f3da91f681a-p_e.jpg,True,/homedetails/5130-Sycamore-Dr-Jackson-MS-39212/3084454_zpid/,FOR_SALE,House for sale,"$99,900",$100K,"5130 Sycamore Dr, Jackson, MS 39212",3.0,2.0,1765.0,11 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Frontline Properties,994086000,32.214783,-90.2476,3084454.0,5130 Sycamore Dr,39212,Jackson,MS,32.214783,-90.2476,99900.0,2.0,3.0,1765.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,99900.0,994086000.0,True,False,False,USD,USA,93790.0,0.27999999999999997,acres,False,93900.0,1394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90829007,ForSale,Non Owner Occupied,https://photos.zillowstatic.com/fp/bf09ecaeff41d551663d9fe21d8fce92-p_e.jpg,True,/homedetails/2302-Lower-Etta-Rd-Malvern-AR-72104/90829007_zpid/,FOR_SALE,Auction,$1,$1,"2302 Lower Etta Rd, Malvern, AR 72104",3.0,2.0,1601.0,26 days on Zillow,daysOnZillow,False,False,ForSale,Unknown Listed By,False,False,False,False,True,False,False,,False,False,Stafford Auction & Realty,2317027000,34.28652,-92.867645,90829007.0,2302 Lower Etta Rd,72104,Malvern,AR,34.28652,-92.867645,1.0,2.0,3.0,1601.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,False,False,FOR_SALE,1.0,2317027000.0,True,False,False,USD,USA,95025.0,3.0,acres,False,,1500.0,,https://photos.zillowstatic.com/fp/19e7bcbe73b7e6c8d48d299d96f774fd-zillow_web_48_23.jpg,David Stafford,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,
92493439,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/dbc1f24eb61a043cf712a5f43d9ba584-p_e.jpg,True,/homedetails/2129-Highway-557-West-Monroe-LA-71292/92493439_zpid/,FOR_SALE,House for sale,"$340,000",$340K,"2129 Highway 557, West Monroe, LA 71292",3.0,2.0,2500.0,"Price cut: $10,000 (May 28)",priceCut,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Coldwell Banker Group One Realty,10523454000,32.37566,-92.20334,92493439.0,2129 Highway 557,71292,West Monroe,LA,32.37566,-92.20334,340000.0,2.0,3.0,2500.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,340000.0,10523454000.0,True,False,False,USD,USA,106390.0,5.0,acres,False,321800.0,2294.0,,https://photos.zillowstatic.com/fp/ea56e3a3ebadb9d297400bfebd73069c-zillow_web_48_23.jpg,,,1716879600000.0,"$10,000 (May 28)",-10000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2061242341,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/52022ec928b2c14bab39c168f6d4ef51-p_e.jpg,True,/homedetails/9006-E-Swan-Lake-Recreational-Rd-Altheimer-AR-72004/2061242341_zpid/,FOR_SALE,House for sale,"$102,000",$102K,"9006 E Swan Lake Recreational Rd, Altheimer, AR 72004",2.0,2.0,1340.0,221 days on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Real Estate Solutions,19115621000,34.17615,-91.702255,2061242341.0,9006 E Swan Lake Recreational Rd,72004,Altheimer,AR,34.17615,-91.702255,102000.0,2.0,2.0,1340.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,102000.0,19115621000.0,True,False,False,USD,USA,,0.32999999999999996,acres,False,,,,https://photos.zillowstatic.com/fp/19e7bcbe73b7e6c8d48d299d96f774fd-zillow_web_48_23.jpg,Jenny Wynn,,1712127600000.0,"$10,000 (Apr 3)",-10000.0,,,,,,,,,,,,,,,,,,,,,,,,,
3094118,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/57e16ebdb43b21868f5a5810912493e9-p_e.jpg,True,/homedetails/909-Gore-Rd-Jackson-MS-39212/3094118_zpid/,FOR_SALE,House for sale,"$99,000",$99K,"909 Gore Rd, Jackson, MS 39212",4.0,3.0,2549.0,1 day on Zillow,daysOnZillow,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,"Arx Point Realty, LLC",152162000,32.240486,-90.318306,3094118.0,909 Gore Rd,39212,Jackson,MS,32.240486,-90.318306,99000.0,3.0,4.0,2549.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,99000.0,152162000.0,True,False,False,USD,USA,119240.0,3.0,acres,False,97900.0,1400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://photos.zillowstatic.com/fp/84c8cfa8aeeafa871ac2f64563bfcdb6-p_e.jpg,True,"/b/building/32.02632,-89.52423_ll/",FOR_SALE,For Rent,"From $144,900",,"15294 Highway 18, Raleigh, MS",,,,,,,,,,,False,,False,False,False,False,,False,,,8181308000,32.02632,-89.52423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3200.0,32.02632--89.52423,True,False,2.0,,,,,,,,,,,,,,,,,
